id,pull_province,pull_municipal_city,pull_item,harmonized_nsu_unit,weighing_approach,item_nsu_hetero_type,unit,weight,raw_canonical,published,corrected_unit,magnitude_corrected,decades_moved,snap_rule,snap_referee,snap_block,disputed,step1_flagged,unusable,any_uncertainty,cleaning_notes
8630,ILOILO,OTON,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8632,ILOILO,OTON,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8629,ILOILO,OTON,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,665.0,665.0,665.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8631,ILOILO,OTON,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,670.0,670.0,670.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8633,ILOILO,OTON,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,660.0,660.0,660.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8637,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8635,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8634,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8636,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,480.0,480.0,480.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8638,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8639,ILOILO,OTON,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,470.0,470.0,470.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8640,ILOILO,OTON,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8641,ILOILO,OTON,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8646,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,145.0,145.0,145.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8654,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,165.0,165.0,165.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8651,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,245.0,245.0,245.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8652,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,250.0,250.0,250.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8647,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,265.0,265.0,265.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8655,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,225.0,225.0,225.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8648,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",large_size,2,340.0,340.0,340.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8657,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8645,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8656,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,135.0,135.0,135.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8658,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8659,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",large_size,2,305.0,305.0,305.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8653,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,170.0,170.0,170.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8642,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,160.0,160.0,160.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8649,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,165.0,165.0,165.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8643,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,210.0,210.0,210.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8650,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,235.0,235.0,235.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8644,ILOILO,OTON,mango,pieces or units,"Size-based (small, medium, large)",large_size,2,340.0,340.0,340.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8660,ILOILO,OTON,pork,1 serve,"Size-based (small, medium, large)",small_size,2,515.0,515.0,515.0,g,False,0.0,whole number,,1,True,False,False,True,
8661,ILOILO,OTON,pork,stick,"Size-based (small, medium, large)",small_size,2,25.0,25.0,25.0,g,False,0.0,whole number,,1,True,True,False,True,
8662,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,"Size-based (small, medium, large)",small_size,2,15.0,15.0,15.0,g,False,0.0,whole number,,1,True,True,False,True,
8664,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,"Size-based (small, medium, large)",small_size,2,10.0,10.0,10.0,g,False,0.0,whole number,,1,True,False,False,True,
8663,ILOILO,OTON,"prawns, lobster, shrimp",pieces or units,"Size-based (small, medium, large)",small_size,2,15.0,15.0,15.0,g,False,0.0,whole number,,1,True,True,False,True,
8666,ILOILO,OTON,"prawns, lobster, shrimp",tumpok,"Size-based (small, medium, large)",small_size,2,245.0,245.0,245.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8665,ILOILO,OTON,"prawns, lobster, shrimp",tumpok,"Size-based (small, medium, large)",small_size,2,200.0,200.0,200.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8667,ILOILO,OTON,"prawns, lobster, shrimp",tumpok,"Size-based (small, medium, large)",small_size,2,260.0,260.0,260.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8673,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",small_size,2,255.0,255.0,255.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8672,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",small_size,2,200.0,200.0,200.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8668,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",medium_size,2,255.0,255.0,255.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8671,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",small_size,2,20.0,20.0,200.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
8669,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",medium_size,2,245.0,245.0,245.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8670,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,"Size-based (small, medium, large)",large_size,2,65.0,65.0,65.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
8675,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,265.0,265.0,265.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8677,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,250.0,250.0,250.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8678,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,260.0,260.0,260.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8679,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,1,1.05,1050.0,105.0,g,True,-1.0,log10 median,prov_hetero,0,False,True,False,True,
8676,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",large_size,1,1.08,1080.0,1080.0,g,False,0.0,log10 median,prov_hetero,1,True,True,False,True,
8680,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,50.0,50.0,500.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
8674,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8681,ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,365.0,365.0,365.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8683,ILOILO,OTON,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,420.0,420.0,420.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8684,ILOILO,OTON,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,425.0,425.0,425.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8682,ILOILO,OTON,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,425.0,425.0,425.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8685,ILOILO,OTON,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,430.0,430.0,430.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8690,ILOILO,POTOTAN,cabbage,half,"Size-based (small, medium, large)",small_size,2,275.0,275.0,275.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8688,ILOILO,POTOTAN,cabbage,half,"Size-based (small, medium, large)",medium_size,2,395.0,395.0,395.0,g,False,0.0,log10 median,prov,0,False,True,False,True,
8689,ILOILO,POTOTAN,cabbage,half,"Size-based (small, medium, large)",small_size,2,145.0,145.0,145.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8686,ILOILO,POTOTAN,cabbage,half,"Size-based (small, medium, large)",small_size,2,145.0,145.0,145.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8687,ILOILO,POTOTAN,cabbage,half,"Size-based (small, medium, large)",small_size,2,160.0,160.0,160.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
8700,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,0.415,0.415,415.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8691,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,690.0,690.0,690.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8706,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,0.645,0.645,645.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8707,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,0.895,0.895,895.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8692,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,1,1.035,1035.0,1035.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8701,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,500.0,500.0,500.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8693,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,830.0,830.0,830.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8702,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,735.0,735.0,735.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8708,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,710.0,710.0,710.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8703,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,835.0,835.0,835.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8694,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,440.0,440.0,440.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8697,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,600.0,600.0,600.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8704,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,315.0,315.0,315.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8695,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,600.0,600.0,600.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8698,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,680.0,680.0,680.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8705,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,695.0,695.0,695.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8696,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,860.0,860.0,860.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8699,ILOILO,POTOTAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,1,1.025,1025.0,1025.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8711,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,0.125,0.125,125.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8719,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,0.16,0.16,160.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8709,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,0.115,0.115,115.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8717,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,180.0,180.0,180.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8713,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8712,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,115.0,115.0,115.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8714,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",medium_size,2,200.0,200.0,200.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8718,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",large_size,1,1.17,1170.0,117.0,g,True,-1.0,log10 median,cell,0,False,False,False,False,
8715,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,195.0,195.0,195.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8710,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",medium_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8716,ILOILO,POTOTAN,camote tops,bugkos,"Size-based (small, medium, large)",large_size,2,1245.0,1245.0,125.0,g,True,-1.0,log10 median,cell,0,False,False,False,False,
8720,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,0.175,0.175,175.0,g,True,3.0,log10 median,cell,0,False,False,False,False,
8732,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,95.0,95.0,95.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8733,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8721,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,0.26,0.26,260.0,g,True,3.0,log10 median,cell,0,False,True,False,True,
8734,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,235.0,235.0,235.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8722,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,0.455,0.455,455.0,g,True,3.0,log10 median,cell,1,True,True,False,True,
8729,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,85.0,85.0,85.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8726,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,100.0,100.0,100.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8739,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8730,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8740,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,180.0,180.0,180.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8727,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,205.0,205.0,205.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8731,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,255.0,255.0,255.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
8741,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,320.0,320.0,320.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
8728,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,280.0,280.0,280.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
8736,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,150.0,150.0,150.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8723,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,100.0,100.0,100.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8735,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8737,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,195.0,195.0,195.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8724,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8738,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,205.0,205.0,205.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8725,ILOILO,POTOTAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,190.0,190.0,190.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8750,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,850.0,850.0,850.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8751,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,1,1.26,1260.0,1260.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8747,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,1,1.265,1265.0,1265.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8745,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,1,1015.0,1.015e+06,1015.0,g,True,-3.0,log10 median,cell,1,True,False,False,True,
8742,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,775.0,775.0,775.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8743,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,1,1.44,1440.0,1440.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8744,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,800.0,800.0,800.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8748,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,660.0,660.0,660.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8746,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,815.0,815.0,815.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8749,ILOILO,POTOTAN,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,920.0,920.0,920.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8755,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,32.0,32.0,32.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8756,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,30.0,30.0,30.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8752,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,33.0,33.0,33.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8759,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,30.0,30.0,30.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8753,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,26.25,26.25,26.0,g,True,-0.0,log10 median,cell,0,False,False,False,False,
8758,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,30.0,30.0,30.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8754,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",medium_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8761,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,25.0,25.0,25.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8757,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",medium_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8760,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",medium_size,2,55.0,55.0,55.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8769,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,25.0,25.0,250.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
8776,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,70.0,70.0,70.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8762,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,26.0,26.0,260.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
8770,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,60.0,60.0,60.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8763,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",large_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8771,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",large_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8772,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,24.0,24.0,240.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
8764,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,25.0,25.0,250.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
8773,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,85.0,85.0,85.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8765,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,60.0,60.0,60.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8774,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",large_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8775,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",large_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8768,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,38.0,38.0,38.0,g,False,0.0,log10 median,cell,1,True,True,False,True,
8767,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,20.0,20.0,200.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
8766,ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,60.0,60.0,60.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8785,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,225.0,225.0,225.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8782,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,500.0,500.0,500.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8779,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,230.0,230.0,230.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
8783,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
8786,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,5550.0,5550.0,555.0,g,True,-1.0,log10 median,cell,0,False,False,False,False,
8784,ILOILO,POTOTAN,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,1,1.775,1775.0,177.0,g,True,-1.0,log10 median,cell,0,False,False,False,False,
