pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,point_id,p_g,n_merged,has_mp25,has_mp50,has_mp75,has_mun_med,has_prov_med,has_unique,d_uniq_weighed,branch,d_point_unconvertible,n_points,n_points_conv
AKLAN,"prawns, lobster, shrimp",MAKATO,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,1,36,1,1,0,0,0,0,0,0,2,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,2,70,1,0,1,0,0,0,0,0,2,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,3,110,1,0,0,1,0,0,0,0,2,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,putos,1,108,1,0,0,0,1,0,0,0,2,0,1,1
AKLAN,cabbage,MALAY,pieces or units,1,92,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,cabbage,MALAY,pieces or units,2,148,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,camote,MALAY,binilog,1,15,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,camote tops,MALAY,bugkos,1,30,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,carrot,MALAY,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,chicken,MALAY,whole (chicken),1,274.5,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,chicken,MALAY,whole (chicken),2,375,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,pieces or units,1,56,1,0,0,0,1,0,0,0,2,0,1,1
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,putos,1,76.25,1,1,0,0,0,0,0,0,2,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,putos,2,105,1,0,1,0,0,0,0,0,2,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,putos,3,170.5,1,0,0,1,0,0,0,0,2,0,3,3
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,pieces or units,1,105,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,putos,1,30,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,putos,2,120,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,small cup,1,60,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,lipid/lapad,1,75,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,lipid/lapad,2,130,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,1,367.5,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,2,442.5,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,3,536.25,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,loaf bread,MALAY,large packs,1,79,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,MALAY,medium packs,1,65,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,MALAY,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,mango,MALAY,pieces or units,1,89.5,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"prawns, lobster, shrimp",MALAY,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,bilog,1,54,1,0,0,0,0,1,0,0,2,0,1,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,1,118.75,2,1,1,0,0,0,0,0,2,0,2,2
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,2,168,1,0,0,1,0,0,0,0,2,0,2,2
AKLAN,cabbage,MALINAO,pieces or units,1,60,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,camote tops,MALINAO,2bond,1,20,1,0,0,0,0,1,0,0,1,0,1,1
AKLAN,camote tops,MALINAO,3bugkos,1,50,1,0,0,0,0,1,0,0,1,0,1,1
AKLAN,camote tops,MALINAO,bugkos,1,20,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,camote tops,MALINAO,bundle,1,20,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,carrot,MALINAO,pieces or units,1,32.5,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,chicken,MALINAO,pieces or units,1,190,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,chicken,MALINAO,pieces or units,2,305,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,chicken,MALINAO,pieces or units,3,435,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,chicken,MALINAO,whole (chicken),1,200,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,chicken,MALINAO,whole (chicken),2,290,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,chicken,MALINAO,whole (chicken),3,450,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALINAO,pieces or units,1,50,1,0,0,0,0,1,0,0,2,0,1,1
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALINAO,putos,1,60,1,1,0,0,0,0,0,0,2,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALINAO,putos,2,90,1,0,1,0,0,0,0,0,2,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALINAO,putos,3,156,1,0,0,1,0,0,0,0,2,0,3,3
AKLAN,fresh fish,MALINAO,pieces or units,1,100,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,fresh fish,MALINAO,pieces or units,2,500,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALINAO,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALINAO,putos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALINAO,small cup,1,25,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"liquor (e.g, whisky, coconut wine)",MALINAO,lipid/lapad,1,65.5,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,"liquor (e.g, whisky, coconut wine)",MALINAO,lipid/lapad,2,130,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"liquor (e.g, whisky, coconut wine)",MALINAO,long-neck,1,345,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",MALINAO,long-neck,2,410,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",MALINAO,long-neck,3,552.5,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,loaf bread,MALINAO,large packs,1,70,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,loaf bread,MALINAO,large packs,2,120,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,loaf bread,MALINAO,medium packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,loaf bread,MALINAO,small packs,1,28.75,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,loaf bread,MALINAO,small packs,2,50,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,loaf bread,MALINAO,small packs,3,100,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALINAO,putos,1,115,2,1,1,0,0,0,0,0,2,0,2,2
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALINAO,putos,2,240,1,0,0,1,0,0,0,0,2,0,2,2
AKLAN,cabbage,NABAS,pieces or units,1,52.5,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,camote tops,NABAS,bugkos,1,20,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,carrot,NABAS,pieces or units,1,46.5,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,chicken,NABAS,pieces or units,1,205,2,0,0,0,0,0,1,0,3,1,2,1
AKLAN,chicken,NABAS,pieces or units,2,250,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,chicken,NABAS,whole (chicken),1,200,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,chicken,NABAS,whole (chicken),2,250,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NABAS,pieces or units,1,57.5,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NABAS,pieces or units,2,98.75,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NABAS,putos,1,30,1,0,0,0,0,1,1,0,3,0,2,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NABAS,putos,2,180,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,lipid/lapad,1,80,1,0,0,0,0,1,0,0,3,0,3,1
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,lipid/lapad,2,120,1,0,0,0,0,0,1,0,3,1,3,1
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,lipid/lapad,3,260,1,0,0,0,0,0,1,0,3,1,3,1
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,long-neck,1,300,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,long-neck,2,360,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",NABAS,long-neck,3,420,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,loaf bread,NABAS,large packs,1,79,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,NABAS,medium packs,1,61.25,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,loaf bread,NABAS,medium packs,2,87.5,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,loaf bread,NABAS,medium packs,3,108.75,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NABAS,pieces or units,1,40,1,0,0,0,1,0,0,0,2,0,1,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NABAS,putos,1,121.25,2,1,1,0,0,0,0,0,2,0,2,2
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NABAS,putos,2,172.5,1,0,0,1,0,0,0,0,2,0,2,2
AKLAN,cabbage,NEW WASHINGTON,pieces or units,1,52.5,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,cabbage,NEW WASHINGTON,pieces or units,2,75,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,camote tops,NEW WASHINGTON,bugkos,1,20,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,camote tops,NEW WASHINGTON,bundle,1,20,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,carrot,NEW WASHINGTON,pieces or units,1,35,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,chicken,NEW WASHINGTON,whole (chicken),1,230,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,chicken,NEW WASHINGTON,whole (chicken),2,260,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,chicken,NEW WASHINGTON,whole (chicken),3,305,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"crackers, cookies, buiscuits, chips/curls",NEW WASHINGTON,pieces or units,1,39.5,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,"crackers, cookies, buiscuits, chips/curls",NEW WASHINGTON,pieces or units,2,105,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"crackers, cookies, buiscuits, chips/curls",NEW WASHINGTON,putos,1,65,1,0,0,0,1,0,0,0,2,0,1,1
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEW WASHINGTON,pieces or units,1,35,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"liquor (e.g, whisky, coconut wine)",NEW WASHINGTON,lipid/lapad,1,76.25,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",NEW WASHINGTON,lipid/lapad,2,120,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",NEW WASHINGTON,lipid/lapad,3,152.5,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"liquor (e.g, whisky, coconut wine)",NEW WASHINGTON,long-neck,1,240,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,NEW WASHINGTON,large packs,1,62.5,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,loaf bread,NEW WASHINGTON,medium packs,1,60,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,NEW WASHINGTON,small packs,1,50,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,loaf bread,NEW WASHINGTON,small packs,2,100,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"prawns, lobster, shrimp",NEW WASHINGTON,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,"prawns, lobster, shrimp",NEW WASHINGTON,tumpok,2,120,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NEW WASHINGTON,pieces or units,1,57.5,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NEW WASHINGTON,pieces or units,2,90,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NEW WASHINGTON,pieces or units,3,120,1,0,0,1,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",NEW WASHINGTON,putos,1,120,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,cabbage,TANGALAN,pieces or units,1,52.5,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,cabbage,TANGALAN,pieces or units,2,174,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,camote tops,TANGALAN,bundle,1,30,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,carrot,TANGALAN,pieces or units,1,35,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,carrot,TANGALAN,pieces or units,2,90,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,chicken,TANGALAN,whole (chicken),1,250,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"crackers, cookies, buiscuits, chips/curls",TANGALAN,pieces or units,1,49.5,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"crackers, cookies, buiscuits, chips/curls",TANGALAN,putos,1,66.75,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,"crackers, cookies, buiscuits, chips/curls",TANGALAN,putos,2,232.5,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TANGALAN,pieces or units,1,20,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,"liquor (e.g, whisky, coconut wine)",TANGALAN,lipid/lapad,1,80,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,"liquor (e.g, whisky, coconut wine)",TANGALAN,long-neck,1,120,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"liquor (e.g, whisky, coconut wine)",TANGALAN,long-neck,2,240,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,loaf bread,TANGALAN,large packs,1,80,1,0,0,0,0,1,0,0,3,0,1,1
AKLAN,loaf bread,TANGALAN,medium packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
AKLAN,loaf bread,TANGALAN,small packs,1,28.75,2,1,1,0,0,0,0,0,3,0,2,2
AKLAN,loaf bread,TANGALAN,small packs,2,83.75,1,0,0,1,0,0,0,0,3,0,2,2
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",TANGALAN,pieces or units,1,33,1,0,0,0,0,0,1,0,3,1,2,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",TANGALAN,pieces or units,2,53.5,1,0,0,0,0,1,0,0,3,0,2,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",TANGALAN,putos,1,82.5,1,1,0,0,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",TANGALAN,putos,2,105,1,0,1,0,0,0,0,0,3,0,3,3
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",TANGALAN,putos,3,172.5,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,cabbage,BARBAZA,pieces or units,1,50,1,0,0,0,1,0,0,0,2,0,1,1
ANTIQUE,camote,BARBAZA,bilog,1,25,1,0,0,0,0,1,0,0,3,0,2,1
ANTIQUE,camote,BARBAZA,bilog,2,100,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,camote tops,BARBAZA,bundle,1,20,1,0,0,0,1,0,0,0,2,0,1,1
ANTIQUE,carrot,BARBAZA,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,chicken,BARBAZA,whole (chicken),1,305,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,chicken,BARBAZA,whole (chicken),2,360,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,chicken,BARBAZA,whole (chicken),3,420,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BARBAZA,pieces or units,1,41.25,2,1,1,0,0,0,0,0,3,0,2,2
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BARBAZA,pieces or units,2,94.75,1,0,0,1,0,0,0,0,3,0,2,2
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BARBAZA,putos,1,79.5,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BARBAZA,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BARBAZA,putos,3,161.25,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,fresh fish,BARBAZA,pieces or units,1,70,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BARBAZA,pieces or units,1,30,1,0,0,0,0,1,0,0,2,0,1,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BARBAZA,small cup,1,20,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BARBAZA,lipid/lapad,1,63.75,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BARBAZA,lipid/lapad,2,135,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BARBAZA,lipid/lapad,3,195,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BARBAZA,long-neck,1,157.5,1,0,0,0,0,1,0,0,2,0,2,1
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BARBAZA,long-neck,2,250,1,0,0,0,0,0,1,0,2,1,2,1
ANTIQUE,loaf bread,BARBAZA,large packs,1,90,2,0,0,0,0,1,1,0,3,0,2,1
ANTIQUE,loaf bread,BARBAZA,large packs,2,180,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,loaf bread,BARBAZA,small packs,1,40,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,loaf bread,BARBAZA,small packs,2,70,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,loaf bread,BARBAZA,small packs,3,118.5,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,loaf bread,BARBAZA,tama-tama nga putos,1,73.5,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,loaf bread,BARBAZA,tama-tama nga putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,loaf bread,BARBAZA,tama-tama nga putos,3,140,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,mango,BARBAZA,pieces or units,1,20,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,mango,BARBAZA,pieces or units,2,80,1,0,0,0,0,1,0,0,3,0,2,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BARBAZA,bilog,1,45,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BARBAZA,putos,1,61.5,1,1,0,0,0,0,0,0,2,0,2,2
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BARBAZA,putos,2,98.75,2,0,1,1,0,0,0,0,2,0,2,2
ANTIQUE,cabbage,BELISON,pieces or units,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,camote,BELISON,binilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,camote tops,BELISON,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,carrot,BELISON,pieces or units,1,40,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,chicken,BELISON,pieces or units,1,210,1,1,0,0,0,0,0,0,3,0,2,2
ANTIQUE,chicken,BELISON,pieces or units,2,252.5,2,0,1,1,0,0,0,0,3,0,2,2
ANTIQUE,chicken,BELISON,whole (chicken),1,294.5,2,1,1,0,0,0,0,0,3,0,2,2
ANTIQUE,chicken,BELISON,whole (chicken),2,400,1,0,0,1,0,0,0,0,3,0,2,2
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,pieces or units,1,28.75,2,1,1,0,0,0,0,0,3,0,2,2
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,pieces or units,2,85,1,0,0,1,0,0,0,0,3,0,2,2
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,putos,1,45,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,small cup,1,40,1,0,0,0,0,1,0,0,3,0,3,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,small cup,2,100,1,0,0,0,0,0,1,0,3,1,3,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BELISON,small cup,3,200,1,0,0,0,0,0,1,0,3,1,3,1
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BELISON,gin,1,35,1,0,0,0,0,1,0,0,2,0,1,1
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BELISON,lipid/lapad,1,82.5,1,1,0,0,0,0,0,0,2,0,2,2
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BELISON,lipid/lapad,2,162.5,2,0,1,1,0,0,0,0,2,0,2,2
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BELISON,long-neck,1,130,1,0,0,0,0,0,1,0,2,1,2,1
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BELISON,long-neck,2,157.5,1,0,0,0,0,1,0,0,2,0,2,1
ANTIQUE,loaf bread,BELISON,large packs,1,92.5,1,0,0,0,0,1,0,0,3,0,2,1
ANTIQUE,loaf bread,BELISON,large packs,2,168,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,loaf bread,BELISON,medium packs,1,55,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,mango,BELISON,pieces or units,1,100,1,0,0,0,0,1,0,0,3,0,3,1
ANTIQUE,mango,BELISON,pieces or units,2,140,1,0,0,0,0,0,1,0,3,1,3,1
ANTIQUE,mango,BELISON,pieces or units,3,200,1,0,0,0,0,0,1,0,3,1,3,1
ANTIQUE,"prawns, lobster, shrimp",BELISON,tumpok,1,100,1,0,0,0,0,1,0,0,3,0,1,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,bilog,1,45,1,0,0,0,0,1,0,0,3,0,2,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,bilog,2,300,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,cans,1,137,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,cans,2,162,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,cans,3,281,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,putos,1,58.75,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,putos,2,90,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",BELISON,putos,3,126.25,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,cabbage,BUGASONG,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,camote,BUGASONG,bilog,1,25,1,0,0,0,0,1,0,0,3,0,2,1
ANTIQUE,camote,BUGASONG,bilog,2,50,1,0,0,0,0,0,1,0,3,1,2,1
ANTIQUE,camote tops,BUGASONG,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,carrot,BUGASONG,pieces or units,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,chicken,BUGASONG,pieces or units,1,210,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,chicken,BUGASONG,pieces or units,2,300,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,chicken,BUGASONG,pieces or units,3,500,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,chicken,BUGASONG,whole (chicken),1,205,2,1,1,0,0,0,0,0,3,0,2,2
ANTIQUE,chicken,BUGASONG,whole (chicken),2,282.5,1,0,0,1,0,0,0,0,3,0,2,2
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BUGASONG,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BUGASONG,putos,1,74.75,1,1,0,0,0,0,0,0,3,0,3,3
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BUGASONG,putos,2,123,1,0,1,0,0,0,0,0,3,0,3,3
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",BUGASONG,putos,3,192.75,1,0,0,1,0,0,0,0,3,0,3,3
ANTIQUE,"drinks at restaurant, hotel, cafe, or kiosk",BUGASONG,pieces,1,53.75,1,0,0,1,0,0,0,0,3,0,1,1
ANTIQUE,fresh fish,BUGASONG,pieces or units,1,35,1,0,0,0,0,0,1,0,3,1,3,1
ANTIQUE,fresh fish,BUGASONG,pieces or units,2,70,1,0,0,0,0,1,0,0,3,0,3,1
