province,pull_municipal_city,cons_name,pull_nsu_unit,cleaned_nsu_unit,harmonized_nsu_unit,source,cell_merge_with,n_cell_merged,cause_label,in_MS_as,fallback_harmonized_nsu_unit,price_case_id
ILOILO,MIAGAO,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
ILOILO,MIAGAO,loaf bread,medium,medium packs,medium packs,MS & Price,medium nga putos,2,,,,
ILOILO,MIAGAO,loaf bread,medium nga putos,medium packs,medium packs,Price Only,medium,2,harmonizable,medium packs,,12289.0
ILOILO,MIAGAO,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12288.0
ILOILO,MIAGAO,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,MIAGAO,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12290.0
ILOILO,MINA,loaf bread,dalagku nga putos,large packs,large packs,Price Only,large; malaking packs,3,harmonizable,large packs,,12302.0
ILOILO,MINA,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos; malaking packs,3,,,,
ILOILO,MINA,loaf bread,malaking packs,malaking packs,large packs,Price Only,dalagku nga putos; large,3,harmonizable,large packs,,12304.0
ILOILO,MINA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,MINA,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12303.0
ILOILO,MINA,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,MINA,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12305.0
ILOILO,NEW LUCENA,loaf bread,dalagku nga putos,large packs,large packs,MS & Price,,1,,,,
ILOILO,NEW LUCENA,loaf bread,gagmay nga putos,small packs,small packs,MS & Price,,1,,,,
ILOILO,NEW LUCENA,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,MS & Price,,1,,,,
ILOILO,OTON,loaf bread,dalagku nga putos,large packs,large packs,MS & Price,large,2,,,,
ILOILO,OTON,loaf bread,large,large packs,large packs,Price Only,dalagku nga putos,2,harmonizable,large packs,,12323.0
ILOILO,OTON,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,OTON,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12322.0
ILOILO,OTON,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,OTON,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12324.0
ILOILO,POTOTAN,loaf bread,dalagku nga putos,large packs,large packs,Price Only,large,2,harmonizable,large packs,,12329.0
ILOILO,POTOTAN,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos,2,,,,
ILOILO,POTOTAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,POTOTAN,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12330.0
ILOILO,POTOTAN,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,POTOTAN,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12331.0
ILOILO,SAN DIONISIO,loaf bread,dalagku nga putos,large packs,large packs,Price Only,large,2,empty/uncommon,,,12337.0
ILOILO,SAN DIONISIO,loaf bread,large,large packs,large packs,Price Only,dalagku nga putos,2,empty/uncommon,,,12339.0
ILOILO,SAN DIONISIO,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,SAN DIONISIO,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,empty/uncommon,,,12338.0
ILOILO,SAN DIONISIO,loaf bread,small,small packs,small packs,Price Only,gagmay nga putos,2,empty/uncommon,,,12340.0
ILOILO,SAN DIONISIO,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,loaf bread,dalagku nga putos,large packs,large packs,Price Only,large,2,harmonizable,large packs,,12350.0
ILOILO,SAN ENRIQUE,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos,2,,,,
ILOILO,SAN ENRIQUE,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12351.0
ILOILO,SAN ENRIQUE,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,SAN ENRIQUE,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12352.0
ILOILO,SAN JOAQUIN,loaf bread,daragkul nga putos,large packs,large packs,MS & Price,large; large packs,3,,,,
ILOILO,SAN JOAQUIN,loaf bread,large,large packs,large packs,Price Only,daragkul nga putos; large packs,3,harmonizable,large packs,,12364.0
ILOILO,SAN JOAQUIN,loaf bread,large packs,large packs,large packs,Price Only,daragkul nga putos; large,3,harmonizable,large packs,,12365.0
ILOILO,SAN JOAQUIN,loaf bread,medium,medium packs,medium packs,MS & Price,medium nga putos,2,,,,
ILOILO,SAN JOAQUIN,loaf bread,medium nga putos,medium packs,medium packs,Price Only,medium,2,harmonizable,medium packs,,12366.0
ILOILO,SAN JOAQUIN,loaf bread,gagmay nga putos,small packs,small packs,MS & Price,small,2,,,,
ILOILO,SAN JOAQUIN,loaf bread,small,small packs,small packs,Price Only,gagmay nga putos,2,harmonizable,small packs,,12367.0
ILOILO,SAN JOAQUIN,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12368.0
ILOILO,SAN MIGUEL,loaf bread,dalagku nga putos,large packs,large packs,MS & Price,,1,,,,
ILOILO,SAN MIGUEL,loaf bread,gagmay nga putos,small packs,small packs,MS & Price,,1,,,,
ILOILO,SAN MIGUEL,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,loaf bread,dalagku nga putos,large packs,large packs,MS & Price,large,2,,,,
ILOILO,SAN RAFAEL,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos,2,,,,
ILOILO,SAN RAFAEL,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12376.0
ILOILO,SAN RAFAEL,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,SAN RAFAEL,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12377.0
ILOILO,SANTA BARBARA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
ILOILO,SANTA BARBARA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,SANTA BARBARA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
ILOILO,SARA,loaf bread,dalagku nga putos,large packs,large packs,Price Only,large,2,harmonizable,large packs,,12388.0
ILOILO,SARA,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos,2,,,,
ILOILO,SARA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,SARA,loaf bread,gagmay nga putos,small packs,small packs,Price Only,small,2,harmonizable,small packs,,12389.0
ILOILO,SARA,loaf bread,small,small packs,small packs,MS & Price,gagmay nga putos,2,,,,
ILOILO,SARA,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12390.0
ILOILO,TIGBAUAN,loaf bread,dalagku nga putos,large packs,large packs,MS & Price,large,2,,,,
ILOILO,TIGBAUAN,loaf bread,large,large packs,large packs,MS & Price,dalagku nga putos,2,,,,
ILOILO,TIGBAUAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,TIGBAUAN,loaf bread,gagmay nga putos,small packs,small packs,MS & Price,small packs,2,,,,
ILOILO,TIGBAUAN,loaf bread,small packs,small packs,small packs,Price Only,gagmay nga putos,2,harmonizable,small packs,,12396.0
ILOILO,TIGBAUAN,loaf bread,tama-tama nga putos,tama-tama nga putos,tama-tama nga putos,Price Only,,1,empty/uncommon,,medium packs,12397.0
ILOILO,TUBUNGAN,loaf bread,daragkul nga putos,large packs,large packs,MS & Price,large,2,,,,
ILOILO,TUBUNGAN,loaf bread,large,large packs,large packs,Price Only,daragkul nga putos,2,harmonizable,large packs,,12406.0
ILOILO,TUBUNGAN,loaf bread,medium,medium packs,medium packs,MS & Price,medium nga putos,2,,,,
ILOILO,TUBUNGAN,loaf bread,medium nga putos,medium packs,medium packs,Price Only,medium,2,harmonizable,medium packs,,12407.0
ILOILO,TUBUNGAN,loaf bread,gagmay nga putos,small packs,small packs,MS & Price,small,2,,,,
ILOILO,TUBUNGAN,loaf bread,small,small packs,small packs,Price Only,gagmay nga putos,2,harmonizable,small packs,,12408.0
ILOILO,ZARRAGA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
ILOILO,ZARRAGA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
ILOILO,ZARRAGA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,medium,medium packs,medium packs,MS & Price,medium nga pakete,2,,,,
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,medium nga pakete,medium packs,medium packs,Price Only,medium,2,harmonizable,medium packs,,12415.0
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,small,small packs,small packs,Price Only,,1,empty/uncommon,,,12416.0
NEGROS OCCIDENTAL,CANDONI,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CANDONI,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CANDONI,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,dagko nga pakete,large packs,large packs,MS & Price,large,2,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,large,large packs,large packs,MS & Price,dagko nga pakete,2,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium,medium packs,medium packs,MS & Price,medium nga pakete,2,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,medium nga pakete,medium packs,medium packs,MS & Price,medium,2,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MANAPLA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MANAPLA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MANAPLA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MURCIA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MURCIA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SAN ENRIQUE,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SAN ENRIQUE,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SAN ENRIQUE,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,loaf bread,gagmay nga pakete,gagmay nga pakete,small packs,Price Only,small,2,harmonizable,small packs,,12444.0
NEGROS OCCIDENTAL,TOBOSO,loaf bread,small,small packs,small packs,MS & Price,gagmay nga pakete,2,,,,
NEGROS OCCIDENTAL,VALLADOLID,loaf bread,large,large packs,large packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,loaf bread,medium,medium packs,medium packs,MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,loaf bread,small,small packs,small packs,MS & Price,,1,,,,
AKLAN,ALTAVAS,mango,binilog,binilog,pieces or units,Price Only,,1,empty/uncommon,,,11510.0
AKLAN,BANGA,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,BATAN,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,IBAJAY,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,LIBACAO,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MADALAG,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MAKATO,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MALAY,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BARBAZA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BELISON,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BUGASONG,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,CULASI,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,LAUA-AN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,SIBALOM,mango,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,SIBALOM,mango,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11774.0
ANTIQUE,TOBIAS FORNIER,mango,binilog,binilog,pieces or units,MS & Price,,1,,,,
CAPIZ,CUARTERO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DAO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DUMALAG,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DUMARAO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,IVISAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,JAMINDAN,mango,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
CAPIZ,JAMINDAN,mango,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11859.0
CAPIZ,MA-AYON,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,mango,bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,11886.0
CAPIZ,PANAY,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PILAR,mango,"papaya, mango, banana","papaya, mango, banana","papaya, mango, banana",MS & Price,,1,,,,
CAPIZ,PRESIDENT ROXAS,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,SAPI-AN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,SIGMA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,TAPAZ,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,AJUY,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,ALIMODIAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BADIANGAN,mango,bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,12017.0
ILOILO,BALASAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BAROTAC NUEVO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BAROTAC VIEJO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BATAD,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,CABATUAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,CALINOG,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,DUEAS,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,DUMANGAS,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,ESTANCIA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,IGBARAS,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,JANIUAY,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,LAMBUNAO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,LEON,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,MIAGAO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,MINA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,NEW LUCENA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,OTON,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,POTOTAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN DIONISIO,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SAN JOAQUIN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SANTA BARBARA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,SARA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,TIGBAUAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,TUBUNGAN,mango,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ILOILO,TUBUNGAN,mango,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,12409.0
ILOILO,ZARRAGA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CALATRAVA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),mango,bilog,bilog,pieces or units,Price Only,,1,empty/uncommon,,,12433.0
NEGROS OCCIDENTAL,PONTEVEDRA,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,mango,bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,HAMTIC,"mineral or spring water, all drinking water sold in containers",tab,tab,tab,Price Only,,1,nonsensical (unmappable),,,11654.0
CAPIZ,DUMALAG,"mineral or spring water, all drinking water sold in containers",container,container,container,MS & Price,,1,,,,
CAPIZ,PANAY,"mineral or spring water, all drinking water sold in containers",distilled water,distilled water,distilled water,MS & Price,,1,,,,
CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,refilled,refilled,MS & Price,,1,,,,
CAPIZ,TAPAZ,"mineral or spring water, all drinking water sold in containers",5 gallon black container,5 gallon black container,5-gallon blue container,Price Only,,1,empty/uncommon,,,11981.0
ILOILO,CALINOG,"mineral or spring water, all drinking water sold in containers",black gallon,black gallon,black gallon,Price Only,,1,empty/uncommon,,,12100.0
AKLAN,ALTAVAS,pork,slice,slice,slice,MS & Price,,1,,,,
ANTIQUE,PANDAN,pork,pieces barbeque,pieces barbeque,pieces barbeque,Price Only,,1,empty/uncommon,,,11702.0
CAPIZ,MA-AYON,pork,1 order,1 order,1 order,MS & Price,,1,,,,
CAPIZ,PANAY,pork,pack,pack,pack,Price Only,,1,empty/uncommon,,,11900.0
CAPIZ,PRESIDENT ROXAS,pork,2 slice,2 slice,2 slice,MS & Price,,1,,,,
ILOILO,BADIANGAN,pork,slice,slice,slice,MS & Price,,1,,,,
ILOILO,CABATUAN,pork,pcs,pcs,pcs,Price Only,,1,nonsensical (unmappable),,,12092.0
ILOILO,CABATUAN,pork,piece,pieces or units,pieces or units,MS & Price,,1,,,,
ILOILO,MAASIN,pork,pieces,pieces or units,pieces or units,MS & Price,,1,,,,
ILOILO,MINA,pork,portion,portion,portion,Price Only,,1,empty/uncommon,,,12306.0
ILOILO,OTON,pork,1 serve,1 serve,1 serve,MS & Price,,1,,,,
ILOILO,OTON,pork,stick,stick,stick,MS & Price,,1,,,,
ILOILO,POTOTAN,pork,1 bowl cooked,1 bowl cooked,1 bowl cooked,Price Only,,1,nonsensical (recoverable),,,12332.0
ILOILO,POTOTAN,pork,pieces,pieces or units,pieces or units,MS & Price,,1,,,,
AKLAN,ALTAVAS,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,BATAN,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,BURUANGA,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11535.0
AKLAN,IBAJAY,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,LIBACAO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11559.0
AKLAN,MADALAG,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11573.0
AKLAN,MAKATO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,MALAY,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,MALINAO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11594.0
AKLAN,NEW WASHINGTON,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
AKLAN,TANGALAN,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11600.0
ANTIQUE,BELISON,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
ANTIQUE,BUGASONG,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11622.0
ANTIQUE,CULASI,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
ANTIQUE,HAMTIC,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,Price Only,,1,empty/uncommon,,,11739.0
ANTIQUE,SIBALOM,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
ANTIQUE,VALDERRAMA,"prawns, lobster, shrimp",plastic,plastic,plastic,Price Only,,1,empty/uncommon,,,11812.0
CAPIZ,CUARTERO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,DAO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,DUMALAG,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,DUMARAO,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,IVISAN,"prawns, lobster, shrimp",1 pc. prawn,1 pc. prawn,1 pc. prawn,Price Only,,1,nonsensical (recoverable),,,11850.0
CAPIZ,IVISAN,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,JAMINDAN,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,MA-AYON,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
CAPIZ,PANAY,"prawns, lobster, shrimp",caltex,caltex,caltex,Price Only,,1,nonsensical (unmappable),,,11901.0
CAPIZ,PANAY,"prawns, lobster, shrimp",cup,cup,cup,MS & Price,,1,,,,
CAPIZ,PANAY,"prawns, lobster, shrimp",tumpok,tumpok,tumpok,MS & Price,,1,,,,
