id,pull_province,pull_municipal_city,pull_item,pull_nsu_unit,harmonized_nsu_unit,size,dim,corrected_weight,flat_group,nobs,nven,check_reason,vendor_id,market_name,store_stall_name
9835,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2502,5,5,"flat group: 3+ vendors, one identical value",9A48BQ6I,Sara roadside,Ron Ron Store
9837,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2502,5,5,"flat group: 3+ vendors, one identical value",C4J9P1GS,Talipapa,Lucia Store
9838,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2502,5,5,"flat group: 3+ vendors, one identical value",C6M4P9SQ,Sara roadside,Dudz Cafe & Bistro
9839,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2502,5,5,"flat group: 3+ vendors, one identical value",EM6PFPJG,Sara wet market,Sophia and Cheska Store
9840,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2502,5,5,"flat group: 3+ vendors, one identical value",KNG6Z3VZ,talipapa,Kyle Store
10164,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",228F1CGA,Tubungan talipapa,K and g store
10165,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",4YXJBR7J,Tubungan talipapa,Macky store
10166,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",83PE5Y53,Tubungan roadside,Diding store
10167,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",FCAIU5AH,Tuhungan public market,Lany store
10168,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",HQ40NDRL,Tuhungan public market,Jl 1
10169,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",J81CEXNF,Tubungan public market,Taksagon marketing
10170,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",JYPJ217C,Tubungan roadside,Talidano store
10171,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",LV23BHZK,Brgy.Seguidan talipapa,Borj store
10172,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2583,9,9,"flat group: 3+ vendors, one identical value",QCV3639T,Tubungan roadside,Ador sari sari store
10173,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",5UF1RVP3,Tuhungan public market,Jl 1
10174,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",91U6MCI5,Tubungan talipapa,K and g store
10175,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",A0YTQOJ1,Tubungan roadside,Diding store
10176,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",DLH1WWHA,Tuhungan public market,Taksagon marketing
10177,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",EW6UKPA9,Tubungan talipapa,Borj store
10178,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",IADN45PS,Tubungan roadside,Talidano store
10179,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",MIYHBCHQ,Tuhungan public market,Lany store
10180,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",P1LNVRFN,Tubungan talipapa,Macky store
10181,ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2584,9,9,"flat group: 3+ vendors, one identical value",WLF9988K,Tubungan roadside,Casti eatery
10297,ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2607,5,5,"flat group: 3+ vendors, one identical value",2GX5O97C,Zarraga Talipapa,Alicia Store
10298,ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2607,5,5,"flat group: 3+ vendors, one identical value",6XZI63CD,Zarraga Roadside,Sukijah Store
10299,ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2607,5,5,"flat group: 3+ vendors, one identical value",8WPDSLL8,Zarraga Roadside,Jennifer Store
10300,ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2607,5,5,"flat group: 3+ vendors, one identical value",9QTBOL1K,Zarraga Public Market,Needs Store
10301,ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2607,5,5,"flat group: 3+ vendors, one identical value",FXYAVJ3T,Zarraga Public Market,Euriz Sari Sari Store
10472,NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2641,3,3,"flat group: 3+ vendors, one identical value",K3Y4EVB5,Candoni Roadside,7/11
10473,NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2641,3,3,"flat group: 3+ vendors, one identical value",QCKDAZ27,Candoni Roadside,Jesica Store
10474,NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2641,3,3,"flat group: 3+ vendors, one identical value",QVE4MDVH,Candoni Roadside,Jane Store
11367,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",C5BDDSAI,San Enrique Roadside,Rowena Store
11368,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",JZT2W534,San Enrique Roadside,Raffy Store
11369,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",KQVPZZAX,San Enrique Public Market,Double H Store
11370,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",O5F99V6W,San Enrique Public Market,Marvee Store
11372,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",S571BN39,San Enrique Public Market,Allyah  Sari Sari Store
11373,NEGROS OCCIDENTAL,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2844,6,6,"flat group: 3+ vendors, one identical value",TF2WT9B7,San Enrique Roadside,Milver Store
47,AKLAN,ALTAVAS,loaf bread,large,large packs,large_size,g,640,18,4,4,"flat group: 3+ vendors, one identical value",6FFCCIM3,Altavas Public Market,MJ Store
48,AKLAN,ALTAVAS,loaf bread,large,large packs,large_size,g,640,18,4,4,"flat group: 3+ vendors, one identical value",LEZTKK62,Poblacion Altavas Roadside,Altavas Sari Sari Store
49,AKLAN,ALTAVAS,loaf bread,large,large packs,large_size,g,640,18,4,4,"flat group: 3+ vendors, one identical value",ME7SHSCX,Poblacion Altavas Talipapa,Murayan Corner
50,AKLAN,ALTAVAS,loaf bread,large,large packs,large_size,g,640,18,4,4,"flat group: 3+ vendors, one identical value",P5VNXJGM,Altavas Public Market,NG's Variety Store
54,AKLAN,ALTAVAS,loaf bread,medium,medium packs,medium_size,g,450,19,4,4,"flat group: 3+ vendors, one identical value",267KBI1T,Poblacion Altavas Roadside,Altavas Sari Sari Store
55,AKLAN,ALTAVAS,loaf bread,medium,medium packs,medium_size,g,450,19,4,4,"flat group: 3+ vendors, one identical value",3MBYD38K,Altavas Public Market,NG's Variety Store
56,AKLAN,ALTAVAS,loaf bread,medium,medium packs,medium_size,g,450,19,4,4,"flat group: 3+ vendors, one identical value",ULGWLFRP,Altavas Public Market,MJ Store
57,AKLAN,ALTAVAS,loaf bread,medium,medium packs,medium_size,g,450,19,4,4,"flat group: 3+ vendors, one identical value",ZEXX511R,Poblacion Altavas Talipapa,Murayan Corner
1068,AKLAN,MALAY,loaf bread,small,small packs,small_size,g,300,234,3,3,"flat group: 3+ vendors, one identical value",B5L0S754,Caticlan roadside,Pergola store
1069,AKLAN,MALAY,loaf bread,small,small packs,small_size,g,300,234,3,3,"flat group: 3+ vendors, one identical value",BTKE7OE1,Brgy.union caticlan talipapa,Grms sari sari store
1070,AKLAN,MALAY,loaf bread,small,small packs,small_size,g,300,234,3,3,"flat group: 3+ vendors, one identical value",XKW8O7UN,Caticlan roadside,Caticlan drugstore and grocery store
1196,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",FQVAABNZ,"Malinao, Poblacion",Alexandria Store
1197,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",HDY4ENIP,"Malinao,Public Market",J. Naig Mini mart
1198,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",J2CJZXHU,"Malinao, Poblacion",Princess and Irone Store
1199,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",S4OO2170,"Malinao,Public Market",Lynds Store
1200,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",TNC9HXWN,"Malinao,Public Market",Triple J Variety store
1201,AKLAN,MALINAO,loaf bread,kasarangan nga putos,medium packs,medium_size,g,450,263,6,6,"flat group: 3+ vendors, one identical value",ZSZM0X47,"Malinao, Poblacion",Jay and jeric Variety store
2417,ANTIQUE,LAUA-AN,loaf bread,daragkul nga putos,large packs,large_size,g,640,503,3,3,"flat group: 3+ vendors, one identical value",7NI27ZPQ,Poblacion Laua-an Roadside,Plato - Loral Restaurant
2418,ANTIQUE,LAUA-AN,loaf bread,daragkul nga putos,large packs,large_size,g,640,503,3,3,"flat group: 3+ vendors, one identical value",CU8OYEAW,Laua-an Public Market,RJV Store
2419,ANTIQUE,LAUA-AN,loaf bread,daragkul nga putos,large packs,large_size,g,640,503,3,3,"flat group: 3+ vendors, one identical value",QIK5752M,Sarmiento St.Laua-an Talipapa,Gads Store
2421,ANTIQUE,LAUA-AN,loaf bread,medium nga putos,medium packs,medium_size,g,450,504,3,3,"flat group: 3+ vendors, one identical value",FUQZNL3B,Poblacion Laua-an Roadside,Plato - Loral Restaurant
2422,ANTIQUE,LAUA-AN,loaf bread,medium nga putos,medium packs,medium_size,g,450,504,3,3,"flat group: 3+ vendors, one identical value",SO8Q7DSQ,Laua-an Public Market,RJV Store
2423,ANTIQUE,LAUA-AN,loaf bread,medium nga putos,medium packs,medium_size,g,450,504,3,3,"flat group: 3+ vendors, one identical value",VYZFNG5M,Sarmiento St.Laua-an Talipapa,Gads Store
2720,ANTIQUE,PATNONGON,loaf bread,large,large packs,large_size,g,640,565,3,3,"flat group: 3+ vendors, one identical value",AAZQQ76E,Patnungon Public Market,EVE & JEN'Z Store
2721,ANTIQUE,PATNONGON,loaf bread,large,large packs,large_size,g,640,565,3,3,"flat group: 3+ vendors, one identical value",MKNCY30R,Patnungon Public Market,Sherlyn Store
2722,ANTIQUE,PATNONGON,loaf bread,large,large packs,large_size,g,640,565,3,3,"flat group: 3+ vendors, one identical value",QCP98U3N,Patnungon Public Market,Talidong Groceries Sari Sari Store
2723,ANTIQUE,PATNONGON,loaf bread,medium,medium packs,medium_size,g,450,566,3,3,"flat group: 3+ vendors, one identical value",48203I68,Patnungon Public Market,Fador Store
2724,ANTIQUE,PATNONGON,loaf bread,medium,medium packs,medium_size,g,450,566,3,3,"flat group: 3+ vendors, one identical value",7O83ZRTW,Patnungon Public Market,Talidong Groceries Sari Sari Store
2725,ANTIQUE,PATNONGON,loaf bread,medium,medium packs,medium_size,g,450,566,3,3,"flat group: 3+ vendors, one identical value",MWSNO9OI,Patnungon Public Market,EVE & JEN'Z Store
3593,CAPIZ,CUARTERO,loaf bread,dalagku nga putos,large packs,large_size,g,640,744,5,5,"flat group: 3+ vendors, one identical value",4I86Z5P7,Cuartero roadside,Jiji store
3594,CAPIZ,CUARTERO,loaf bread,large,large packs,large_size,g,640,744,5,5,"flat group: 3+ vendors, one identical value",6UPF3GN5,Quartero Public market,Clynic Store
3595,CAPIZ,CUARTERO,loaf bread,large,large packs,large_size,g,640,744,5,5,"flat group: 3+ vendors, one identical value",7LIX5CUK,Cuartero Public market,Whalid Store
3596,CAPIZ,CUARTERO,loaf bread,large,large packs,large_size,g,640,744,5,5,"flat group: 3+ vendors, one identical value",LFT0RQXL,Cuartero roadside,Jolly Ann Store
3597,CAPIZ,CUARTERO,loaf bread,large,large packs,large_size,g,640,744,5,5,"flat group: 3+ vendors, one identical value",TRPE26Z9,Cuartero Public Market,Gege Store
3829,CAPIZ,DUMARAO,loaf bread,medium,medium packs,medium_size,g,450,836,3,3,"flat group: 3+ vendors, one identical value",62PZ33K0,Dumarao public market,Bajon stor3
3831,CAPIZ,DUMARAO,loaf bread,medium,medium packs,medium_size,g,450,836,3,3,"flat group: 3+ vendors, one identical value",NCBTNBJM,Dumarao,Alcazar store
3832,CAPIZ,DUMARAO,loaf bread,medium,medium packs,medium_size,g,450,836,3,3,"flat group: 3+ vendors, one identical value",XWFCM0U6,Dumarao,Jabing store
3943,CAPIZ,IVISAN,loaf bread,medium,medium packs,medium_size,g,450,864,4,4,"flat group: 3+ vendors, one identical value",0ZHVXCX7,Ivisan Public market,Cecil Store
3944,CAPIZ,IVISAN,loaf bread,medium,medium packs,medium_size,g,450,864,4,4,"flat group: 3+ vendors, one identical value",BXSXS4N6,Ivisan Public market,Ian Store
3945,CAPIZ,IVISAN,loaf bread,medium,medium packs,medium_size,g,450,864,4,4,"flat group: 3+ vendors, one identical value",ST3NI2W6,Ivisan Public market,Dennis Store
3946,CAPIZ,IVISAN,loaf bread,medium,medium packs,medium_size,g,450,864,4,4,"flat group: 3+ vendors, one identical value",XOU6OSRI,Ivisan Roadside,7/11
3940,CAPIZ,IVISAN,loaf bread,large,large packs,large_size,g,640,863,3,3,"flat group: 3+ vendors, one identical value",7W9Q5LE8,Ivisan Public market,Cecil Store
3941,CAPIZ,IVISAN,loaf bread,large,large packs,large_size,g,640,863,3,3,"flat group: 3+ vendors, one identical value",RJNA1S06,Ivisan Public market,Ian Store
3942,CAPIZ,IVISAN,loaf bread,large,large packs,large_size,g,640,863,3,3,"flat group: 3+ vendors, one identical value",S0HM9YF1,Ivisan Public market,Dennis Store
4091,CAPIZ,MA-AYON,loaf bread,large,large packs,large_size,g,640,914,3,3,"flat group: 3+ vendors, one identical value",1IJISDM9,Maayon Public Market,Toto Miel Store
4092,CAPIZ,MA-AYON,loaf bread,large,large packs,large_size,g,640,914,3,3,"flat group: 3+ vendors, one identical value",HO3076B8,Maayon Public Market,Candy Store
4093,CAPIZ,MA-AYON,loaf bread,large,large packs,large_size,g,640,914,3,3,"flat group: 3+ vendors, one identical value",ZA0CICCA,Roadside,Joseph Store
4094,CAPIZ,MA-AYON,loaf bread,medium,medium packs,medium_size,g,450,915,3,3,"flat group: 3+ vendors, one identical value",A5VDTFY0,Roadside,Toto Miel Store
4095,CAPIZ,MA-AYON,loaf bread,medium,medium packs,medium_size,g,450,915,3,3,"flat group: 3+ vendors, one identical value",JTG8GJI7,Roadside,Joseph Store
4096,CAPIZ,MA-AYON,loaf bread,medium,medium packs,medium_size,g,450,915,3,3,"flat group: 3+ vendors, one identical value",PJTT66X3,Roadside,Candy Store
4956,CAPIZ,SIGMA,loaf bread,dalagku nga putos,large packs,small_size,g,220,1149,3,3,"flat group: 3+ vendors, one identical value",B9R205LX,Sigma Public Market,6ms Bakeshop
4959,CAPIZ,SIGMA,loaf bread,dalagku nga putos,large packs,small_size,g,220,1149,3,3,"flat group: 3+ vendors, one identical value",L389RIAQ,roadside,Argentina Store
4962,CAPIZ,SIGMA,loaf bread,dalagku nga putos,large packs,small_size,g,220,1149,3,3,"flat group: 3+ vendors, one identical value",Q2DWPCHS,Sigma Public Market,Norma Bakery
5055,CAPIZ,TAPAZ,loaf bread,dalagku nga putos,large packs,medium_size,g,450,1163,4,4,"flat group: 3+ vendors, one identical value",H6YOULS7,Tapaz Public Market,Satonero Store
5057,CAPIZ,TAPAZ,loaf bread,dalagku nga putos,large packs,medium_size,g,450,1163,4,4,"flat group: 3+ vendors, one identical value",I5WOXMJC,Roadside,Miles Store
5059,CAPIZ,TAPAZ,loaf bread,dalagku nga putos,large packs,medium_size,g,450,1163,4,4,"flat group: 3+ vendors, one identical value",OBR05OEE,Tapaz Public Market,Sole Store
5061,CAPIZ,TAPAZ,loaf bread,dalagku nga putos,large packs,medium_size,g,450,1163,4,4,"flat group: 3+ vendors, one identical value",R2GWJSOV,Tapaz Public Market,Emma Fruit Stand
5817,ILOILO,BAROTAC VIEJO,loaf bread,large,large packs,large_size,g,640,1433,3,3,"flat group: 3+ vendors, one identical value",02WOE21B,Vieko public market,Ag store
5818,ILOILO,BAROTAC VIEJO,loaf bread,large,large packs,large_size,g,640,1433,3,3,"flat group: 3+ vendors, one identical value",HCN4K6B2,Vieko public market,Wena store
5819,ILOILO,BAROTAC VIEJO,loaf bread,large,large packs,large_size,g,640,1433,3,3,"flat group: 3+ vendors, one identical value",VXD0S2K9,Vieko public market,Flora fiel
5938,ILOILO,BATAD,loaf bread,dalagku nga putos,large packs,large_size,g,640,1467,4,4,"flat group: 3+ vendors, one identical value",37QS7NL8,Batad market,Jay store
5939,ILOILO,BATAD,loaf bread,dalagku nga putos,large packs,large_size,g,640,1467,4,4,"flat group: 3+ vendors, one identical value",C34BFU3D,Batad market,Pem ann
5940,ILOILO,BATAD,loaf bread,dalagku nga putos,large packs,large_size,g,640,1467,4,4,"flat group: 3+ vendors, one identical value",JB3R76JD,Batad market,Gigi store
5941,ILOILO,BATAD,loaf bread,dalagku nga putos,large packs,large_size,g,640,1467,4,4,"flat group: 3+ vendors, one identical value",JNE7ZL4P,roadside,Bikoy store
5942,ILOILO,BATAD,loaf bread,medium,medium packs,medium_size,g,450,1469,4,4,"flat group: 3+ vendors, one identical value",0TKJ0SOH,roadside,Bikoy store
5943,ILOILO,BATAD,loaf bread,medium,medium packs,medium_size,g,450,1469,4,4,"flat group: 3+ vendors, one identical value",5Z9NTBVO,Batad Public market,Gigi store
5944,ILOILO,BATAD,loaf bread,medium,medium packs,medium_size,g,450,1469,4,4,"flat group: 3+ vendors, one identical value",FQ207EWN,Batad Public market,3 kings store
5946,ILOILO,BATAD,loaf bread,medium,medium packs,medium_size,g,450,1469,4,4,"flat group: 3+ vendors, one identical value",T0AH7R8S,Batad Public market,Pem ann
7061,ILOILO,ESTANCIA,loaf bread,large,large packs,large_size,g,640,1796,3,3,"flat group: 3+ vendors, one identical value",88LK1AB8,Estancia Wet Market,E. Villegas Store
7062,ILOILO,ESTANCIA,loaf bread,large,large packs,large_size,g,640,1796,3,3,"flat group: 3+ vendors, one identical value",TJMFWSZ4,Estancia Public Market,Rosalie Store
7063,ILOILO,ESTANCIA,loaf bread,large,large packs,large_size,g,640,1796,3,3,"flat group: 3+ vendors, one identical value",VOF2YZ2X,Estancia Public Market,Jinkee Store
7064,ILOILO,ESTANCIA,loaf bread,medium,medium packs,medium_size,g,450,1797,3,3,"flat group: 3+ vendors, one identical value",BXAO7453,Estancia Wet Market,Jinkee Store
7065,ILOILO,ESTANCIA,loaf bread,medium,medium packs,medium_size,g,450,1797,3,3,"flat group: 3+ vendors, one identical value",JLFS15OC,Estancia Wet Market,E. Villegas Store
7066,ILOILO,ESTANCIA,loaf bread,medium,medium packs,medium_size,g,450,1797,3,3,"flat group: 3+ vendors, one identical value",QKFB5ZIR,Estancia Wet Market,Rosalie Store
7784,ILOILO,LEGANES,loaf bread,dalagku nga putos,large packs,large_size,g,640,1971,3,3,"flat group: 3+ vendors, one identical value",AGVYUIDP,Leganes Public Market,Leejjem Store
7787,ILOILO,LEGANES,loaf bread,dalagku nga putos,large packs,large_size,g,640,1971,3,3,"flat group: 3+ vendors, one identical value",O1YB0SXC,Leganes Public Market,Zanjie Store
7788,ILOILO,LEGANES,loaf bread,dalagku nga putos,large packs,large_size,g,640,1971,3,3,"flat group: 3+ vendors, one identical value",Z0VTI0WX,roadside,Wacky Store
7978,ILOILO,LEON,loaf bread,large,large packs,large_size,g,640,2039,5,5,"flat group: 3+ vendors, one identical value",50BVE30U,Leon Public Market,Rosalie bread stall
7979,ILOILO,LEON,loaf bread,large,large packs,large_size,g,640,2039,5,5,"flat group: 3+ vendors, one identical value",8P2RRUOT,Leon Public Market,Nona Bread Store
7980,ILOILO,LEON,loaf bread,large,large packs,large_size,g,640,2039,5,5,"flat group: 3+ vendors, one identical value",B4LQCV9I,Front of Leon Public Market,Junnel Store
7981,ILOILO,LEON,loaf bread,large,large packs,large_size,g,640,2039,5,5,"flat group: 3+ vendors, one identical value",PQRH7VZR,Leon Public Market,Ellens bread stall
7982,ILOILO,LEON,loaf bread,large,large packs,large_size,g,640,2039,5,5,"flat group: 3+ vendors, one identical value",QOMA885M,Front of Leon Public Market,3Q minimart
7989,ILOILO,LEON,loaf bread,small,small packs,small_size,g,360,2041,5,5,"flat group: 3+ vendors, one identical value",1986FGLE,Leon Public Market,Rosalie bread stall
7990,ILOILO,LEON,loaf bread,small,small packs,small_size,g,360,2041,5,5,"flat group: 3+ vendors, one identical value",BW4R1550,Leon Public Market,Ellens bread stall
7991,ILOILO,LEON,loaf bread,small,small packs,small_size,g,360,2041,5,5,"flat group: 3+ vendors, one identical value",EA20M1OI,Front of Leon Public Market,Junnel Store
7992,ILOILO,LEON,loaf bread,small,small packs,small_size,g,360,2041,5,5,"flat group: 3+ vendors, one identical value",TSWMB64U,Front of Leon Public Market,3Q minimart
7993,ILOILO,LEON,loaf bread,small,small packs,small_size,g,360,2041,5,5,"flat group: 3+ vendors, one identical value",U7AHKKW1,Leon Public Market,Nona Bread Store
8386,ILOILO,MINA,loaf bread,medium,medium packs,medium_size,g,450,2142,3,3,"flat group: 3+ vendors, one identical value",4BBLPLFR,Mina Public Market,Nelida store
8387,ILOILO,MINA,loaf bread,medium,medium packs,medium_size,g,450,2142,3,3,"flat group: 3+ vendors, one identical value",8WYJS7XJ,Mina Public Market,Osaga Sari-sari store
8388,ILOILO,MINA,loaf bread,medium,medium packs,medium_size,g,450,2142,3,3,"flat group: 3+ vendors, one identical value",K0G3SXTD,Mina Public Market,Brillio store
8515,ILOILO,NEW LUCENA,loaf bread,tama-tama nga putos,tama-tama nga putos,medium_size,g,450,2176,4,4,"flat group: 3+ vendors, one identical value",3EXZ6NLW,New Lucena Public Market,Apostol Grocery Store
8516,ILOILO,NEW LUCENA,loaf bread,tama-tama nga putos,tama-tama nga putos,medium_size,g,450,2176,4,4,"flat group: 3+ vendors, one identical value",3NH1B5B9,New Lucena Public Market,Mancil-Saul Mini Mart
8517,ILOILO,NEW LUCENA,loaf bread,tama-tama nga putos,tama-tama nga putos,medium_size,g,450,2176,4,4,"flat group: 3+ vendors, one identical value",FX2K65TC,Wari Wari New Lucena Talipapa,Ahliza Store
8518,ILOILO,NEW LUCENA,loaf bread,tama-tama nga putos,tama-tama nga putos,medium_size,g,450,2176,4,4,"flat group: 3+ vendors, one identical value",HJJ3MU5O,Wari Wari New Lucena Talipapa,Chityl Sari Sari Store
10477,NEGROS OCCIDENTAL,CANDONI,loaf bread,medium,medium packs,medium_size,g,450,2643,3,3,"flat group: 3+ vendors, one identical value",HBMBT4YE,Candoni,Maricel
10478,NEGROS OCCIDENTAL,CANDONI,loaf bread,medium,medium packs,medium_size,g,450,2643,3,3,"flat group: 3+ vendors, one identical value",TOYCIRMA,Candoni,Jef jan store
10479,NEGROS OCCIDENTAL,CANDONI,loaf bread,medium,medium packs,medium_size,g,450,2643,3,3,"flat group: 3+ vendors, one identical value",VNIHFNPK,Candoni,Girlowei
10536,NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium,medium packs,medium_size,g,450,2652,3,3,"flat group: 3+ vendors, one identical value",1BFQVQJ0,Cauayan Public Market,3s Marias Bakery
10537,NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium,medium packs,medium_size,g,450,2652,3,3,"flat group: 3+ vendors, one identical value",B1HTOMPC,Cauayan Roadside,Emalyn Store
10538,NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium,medium packs,medium_size,g,450,2652,3,3,"flat group: 3+ vendors, one identical value",HVKBYOM1,Cauayan Public Market,Azjia Store
10593,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,medium_size,g,450,2667,3,3,"flat group: 3+ vendors, one identical value",5S28K8JM,EB Magalona Public Market,Miles Store
10594,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,large_size,g,640,2666,3,3,"flat group: 3+ vendors, one identical value",5S28K8JM,EB Magalona Public Market,Miles Store
10596,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,medium_size,g,450,2667,3,3,"flat group: 3+ vendors, one identical value",7VT0SJI1,EB Magalona Public Market,Jewel Store
10597,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,large_size,g,640,2666,3,3,"flat group: 3+ vendors, one identical value",7VT0SJI1,EB Magalona Public Market,Jewel Store
10599,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,large packs,medium_size,g,450,2667,3,3,"flat group: 3+ vendors, one identical value",PGY7LVR6,EB Magalona Public Market,NENITA STORE
