pull_province,pull_item,pull_municipal_city,p,rung,harmonized_nsu_unit,grams,n_g,weighing_approach,d_thin,gpp,cv_gpp,n_pairs,n_price,n_mun,gpp_loo,w_pred,ratio
ANTIQUE,chicken,BUGASONG,282.5,3,whole (chicken),1645,4,size-based,0,5.823008849557522,.218660053999757,21,10,9,3.766666666666667,1064.083333333333,.6468591691995946
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BUGASONG,15,1,small cup,100,3,size-based,0,6.666666666666667,.4016934370353237,6,6,5,3.333333333333333,50,.5
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BUGASONG,155,2,lipid/lapad,375,6,size-based,0,2.419354838709677,.3081164744290383,13,12,13,2.80398322851153,434.6174004192872,1.158979734451433
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BUGASONG,135,1,long-neck,750,8,size-based,0,5.555555555555555,.2972971017009297,11,11,8,3.508771929824561,473.6842105263158,.631578947368421
ANTIQUE,"liquor (e.g, whisky, coconut wine)",BUGASONG,315,3,long-neck,1000,2,size-based,1,3.174603174603174,.2972971017009297,11,11,8,3.508771929824561,1105.263157894737,1.105263157894737
ANTIQUE,loaf bread,BUGASONG,142.5,3,large packs,660,2,size-based,1,4.631578947368421,.354994742440736,5,5,4,3.857661583151779,549.7167755991285,.832904205453225
ANTIQUE,"liquor (e.g, whisky, coconut wine)",CULASI,132.5,2,lipid/lapad,375,8,size-based,0,2.830188679245283,.3081164744290383,13,12,13,2.728174603174603,361.4831349206349,.9639550264550264
ANTIQUE,cabbage,HAMTIC,77.25,1,pieces or units,405,9,size-based,0,5.242718446601942,.290512168532138,9,9,3,8.92393509127789,689.373985801217,1.702157989632635
ANTIQUE,cabbage,HAMTIC,90,2,pieces or units,685,9,size-based,0,7.611111111111111,.290512168532138,9,9,3,8.92393509127789,803.1541582150102,1.172487822211694
ANTIQUE,cabbage,HAMTIC,120,3,pieces or units,860,8,size-based,0,7.166666666666667,.290512168532138,9,9,3,8.92393509127789,1070.872210953347,1.245200245294589
ANTIQUE,chicken,HAMTIC,270,2,whole (chicken),940,3,size-based,0,3.481481481481481,.218660053999757,21,10,9,4,1080,1.148936170212766
ANTIQUE,chicken,HAMTIC,300,3,whole (chicken),1270,2,size-based,1,4.233333333333333,.218660053999757,21,10,9,4,1200,.9448818897637795
ANTIQUE,"liquor (e.g, whisky, coconut wine)",HAMTIC,165,1,long-neck,750,9,size-based,0,4.545454545454546,.2972971017009297,11,11,8,3.508771929824561,578.9473684210526,.7719298245614035
ANTIQUE,"liquor (e.g, whisky, coconut wine)",HAMTIC,348.75,3,long-neck,1000,2,size-based,1,2.867383512544803,.2972971017009297,11,11,8,3.508771929824561,1223.684210526316,1.223684210526316
ANTIQUE,loaf bread,HAMTIC,170,3,large packs,640,6,size-based,0,3.764705882352941,.354994742440736,5,5,4,4.631578947368421,787.3684210526316,1.230263157894737
ANTIQUE,loaf bread,HAMTIC,185,3,large packs,640,6,size-based,0,3.45945945945946,.354994742440736,5,5,4,4.631578947368421,856.8421052631579,1.338815789473684
ANTIQUE,loaf bread,HAMTIC,67.5,2,medium packs,465,6,size-based,0,6.888888888888889,.2249306562582088,3,3,3,4.863807592002319,328.3070124601565,.7060365859358204
ANTIQUE,loaf bread,HAMTIC,50,1,small packs,325,2,size-based,1,6.5,.5426212688101449,6,6,5,10,500,1.538461538461539
ANTIQUE,carrot,LAUA-AN,28.75,1,pieces or units,110,3,size-based,0,3.826086956521739,.1083118734988781,5,5,2,4.767441860465116,137.0639534883721,1.246035940803383
ANTIQUE,carrot,LAUA-AN,54,2,pieces or units,217.5,2,size-based,1,4.027777777777778,.1083118734988781,5,5,2,4.767441860465116,257.4418604651162,1.183640737770649
ANTIQUE,chicken,LAUA-AN,300,2,whole (chicken),1005,3,size-based,0,3.35,.218660053999757,21,10,9,4.22,1266,1.259701492537313
ANTIQUE,chicken,LAUA-AN,300,3,whole (chicken),1075,2,size-based,1,3.583333333333333,.218660053999757,21,10,9,4.22,1266,1.177674418604651
ANTIQUE,"liquor (e.g, whisky, coconut wine)",LAUA-AN,150,2,lipid/lapad,375,7,size-based,0,2.5,.3081164744290383,13,12,13,2.80398322851153,420.5974842767295,1.121593291404612
ANTIQUE,carrot,LIBERTAD,21.5,1,pieces or units,102.5,4,size-based,0,4.767441860465116,.1083118734988781,5,5,2,3.926932367149758,84.4290458937198,.8236980087192176
ANTIQUE,carrot,LIBERTAD,43.5,2,pieces or units,175,6,size-based,0,4.022988505747127,.1083118734988781,5,5,2,3.926932367149758,170.8215579710145,.9761231884057971
ANTIQUE,carrot,LIBERTAD,62.75,3,pieces or units,302.5,2,size-based,1,4.820717131474104,.1083118734988781,5,5,2,3.926932367149758,246.4150060386473,.8145950612847845
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",LIBERTAD,48.5,2,pieces or units,25,3,price-quantity,0,.5154639175257731,.2615639535900149,5,4,4,.8961397058823529,43.46277573529412,1.738511029411765
ANTIQUE,"liquor (e.g, whisky, coconut wine)",LIBERTAD,72.5,2,lipid/lapad,375,4,size-based,0,5.172413793103448,.3081164744290383,13,12,13,2.728174603174603,197.7926587301587,.5274470899470899
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",PANDAN,94,1,putos,287.5,6,size-based,0,3.058510638297872,.6843445354072835,12,11,5,.7459119496855346,70.11572327044026,.2438807765928357
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",PANDAN,124,2,putos,320,3,size-based,0,2.580645161290323,.6843445354072835,12,11,5,.7459119496855346,92.49308176100629,.2890408805031447
ANTIQUE,"liquor (e.g, whisky, coconut wine)",PANDAN,195,3,long-neck,750,6,size-based,0,3.846153846153846,.2972971017009297,11,11,8,3.384820747520976,660.0400457665903,.8800533943554537
ANTIQUE,loaf bread,PANDAN,17.5,1,small packs,400,1,size-based,1,22.85714285714286,.5426212688101449,6,6,5,8.571428571428571,150,.375
ANTIQUE,chicken,PATNONGON,150,2,pieces or units,570,4,size-based,0,3.8,.6437922242077723,15,8,7,1.170238095238095,175.5357142857142,.3079573934837092
ANTIQUE,chicken,PATNONGON,400,3,whole (chicken),1177.5,4,size-based,0,2.94375,.218660053999757,21,10,9,4.109999999999999,1644,1.396178343949044
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",PATNONGON,32,1,pieces or units,31,7,size-based,0,.96875,.2615639535900149,5,4,4,.7331932773109244,23.46218487394958,.7568446733532123
ANTIQUE,"liquor (e.g, whisky, coconut wine)",PATNONGON,165,2,lipid/lapad,375,7,size-based,0,2.272727272727273,.3081164744290383,13,12,13,2.80398322851153,462.6572327044025,1.233752620545073
ANTIQUE,"liquor (e.g, whisky, coconut wine)",PATNONGON,230,3,long-neck,750,7,size-based,0,3.260869565217391,.2972971017009297,11,11,8,3.677462887989204,845.8164642375168,1.127755285650022
ANTIQUE,loaf bread,PATNONGON,162,3,large packs,640,3,size-based,0,3.950617283950617,.354994742440736,5,5,4,4.198142414860682,680.0990712074304,1.06265479876161
ANTIQUE,loaf bread,PATNONGON,55,1,small packs,375,3,size-based,0,6.818181818181818,.5426212688101449,6,6,5,11.81818181818182,650,1.733333333333333
ANTIQUE,loaf bread,PATNONGON,43.75,1,small packs,375,3,size-based,0,8.571428571428571,.5426212688101449,6,6,5,11.81818181818182,517.0454545454545,1.378787878787879
ANTIQUE,cabbage,SAN REMIGIO,55,1,pieces or units,375,3,size-based,0,6.818181818181818,.290512168532138,9,9,3,,,
ANTIQUE,cabbage,SAN REMIGIO,65,2,pieces or units,660,4,size-based,0,10.15384615384615,.290512168532138,9,9,3,,,
ANTIQUE,cabbage,SAN REMIGIO,132.5,3,pieces or units,1082.5,2,size-based,1,8.169811320754716,.290512168532138,9,9,3,,,
ANTIQUE,chicken,SAN REMIGIO,200,1,pieces or units,150,1,size-based,1,.75,.6437922242077723,15,8,7,,,
ANTIQUE,chicken,SAN REMIGIO,250,2,pieces or units,335,2,size-based,1,1.34,.6437922242077723,15,8,7,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN REMIGIO,21.25,1,small cup,100,1,size-based,1,4.705882352941177,.4016934370353237,6,6,5,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,120,2,lipid/lapad,375,8,size-based,0,3.125,.3081164744290383,13,12,13,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,237.5,3,long-neck,750,8,size-based,0,3.157894736842105,.2972971017009297,11,11,8,,,
ANTIQUE,chicken,SEBASTE,230,2,whole (chicken),920,1,size-based,1,4,.218660053999757,21,10,9,3.993333333333333,918.4666666666666,.9983333333333333
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,71.25,1,putos,25,5,size-based,0,.3508771929824561,.6843445354072835,12,11,5,1.35,96.1875,3.8475
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,90.5,2,putos,62.5,4,size-based,0,.6906077348066298,.6843445354072835,12,11,5,1.35,122.175,1.9548
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,180,3,putos,99,4,size-based,0,.55,.6843445354072835,12,11,5,1.35,243,2.454545454545455
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SEBASTE,40,1,small cup,95,2,size-based,1,2.375,.4016934370353237,6,6,5,4.171122994652406,166.8449197860963,1.756262313537855
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SEBASTE,60,2,small cup,165,2,size-based,1,2.75,.4016934370353237,6,6,5,4.171122994652406,250.2673796791444,1.51677199805542
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,140,2,lipid/lapad,375,5,size-based,0,2.678571428571428,.3081164744290383,13,12,13,2.80398322851153,392.5576519916143,1.046820405310971
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,150,2,long-neck,750,3,price-quantity,0,5,.2972971017009297,11,11,8,3.384820747520976,507.7231121281465,.6769641495041953
ANTIQUE,loaf bread,SEBASTE,27.5,1,small packs,375,3,size-based,0,13.63636363636364,.5426212688101449,6,6,5,8.571428571428571,235.7142857142857,.6285714285714286
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,110,2,putos,250,4,price-quantity,0,2.272727272727273,.6350531491661832,6,5,3,4.534636318654131,498.8099950519544,1.995239980207818
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,150,3,putos,750,4,price-quantity,0,5,.6350531491661832,6,5,3,4.534636318654131,680.1954477981197,.9069272637308263
ANTIQUE,cabbage,SIBALOM,33.75,1,pieces or units,472.5,4,size-based,0,14,.290512168532138,9,9,3,7.388888888888889,249.375,.5277777777777778
ANTIQUE,cabbage,SIBALOM,72.5,2,pieces or units,650,3,size-based,0,8.96551724137931,.290512168532138,9,9,3,7.388888888888889,535.6944444444445,.8241452991452992
ANTIQUE,cabbage,SIBALOM,85,3,pieces or units,755,3,size-based,0,8.882352941176471,.290512168532138,9,9,3,7.388888888888889,628.0555555555555,.8318616629874908
ANTIQUE,chicken,SIBALOM,250,1,pieces or units,215,3,size-based,0,.86,.6437922242077723,15,8,7,1.201719576719577,300.4298941798942,1.397348345022764
ANTIQUE,chicken,SIBALOM,300,2,pieces or units,275,3,size-based,0,.9166666666666666,.6437922242077723,15,8,7,1.201719576719577,360.515873015873,1.310966810966811
ANTIQUE,chicken,SIBALOM,300,3,pieces or units,522.5,2,size-based,1,1.741666666666667,.6437922242077723,15,8,7,1.201719576719577,360.515873015873,.6899825320877953
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,73,1,putos,50,7,size-based,0,.684931506849315,.6843445354072835,12,11,5,1.35,98.55000000000001,1.971
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,100,2,putos,80,7,size-based,0,.8,.6843445354072835,12,11,5,1.35,135,1.6875
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,146,3,putos,185,4,size-based,0,1.267123287671233,.6843445354072835,12,11,5,1.35,197.1,1.065405405405406
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,80,2,lipid/lapad,375,9,size-based,0,4.6875,.3081164744290383,13,12,13,2.728174603174603,218.2539682539682,.582010582010582
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,450,3,long-neck,750,9,size-based,0,1.666666666666667,.2972971017009297,11,11,8,3.677462887989204,1654.858299595142,2.206477732793522
ANTIQUE,loaf bread,SIBALOM,85,2,large packs,640,6,price-quantity,0,7.529411764705882,.354994742440736,5,5,4,3.857661583151779,327.9012345679012,.5123456790123456
ANTIQUE,loaf bread,SIBALOM,85,2,medium packs,450,7,size-based,0,5.294117647058823,.2249306562582088,3,3,3,5.661193212917351,481.2014230979748,1.069336495773277
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,56,1,pieces or units,36,6,size-based,0,.6428571428571429,.2615639535900149,5,4,4,.8961397058823529,50.18382352941176,1.393995098039216
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,109,1,putos,300,6,size-based,0,2.752293577981651,.6843445354072835,12,11,5,.8,87.2,.2906666666666667
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,115,2,lipid/lapad,375,6,size-based,0,3.260869565217391,.3081164744290383,13,12,13,2.728174603174603,313.7400793650793,.8366402116402115
ANTIQUE,chicken,TOBIAS FORNIER,200,1,pieces or units,150,1,size-based,1,.75,.6437922242077723,15,8,7,,,
ANTIQUE,chicken,TOBIAS FORNIER,250,2,pieces or units,220,1,size-based,1,.88,.6437922242077723,15,8,7,,,
ANTIQUE,chicken,TOBIAS FORNIER,200,1,whole (chicken),750,4,size-based,0,3.75,.218660053999757,21,10,9,,,
ANTIQUE,chicken,TOBIAS FORNIER,200,1,whole (chicken),750,4,size-based,0,3.75,.218660053999757,21,10,9,,,
ANTIQUE,chicken,TOBIAS FORNIER,250,2,whole (chicken),1055,3,size-based,0,4.22,.218660053999757,21,10,9,,,
ANTIQUE,chicken,TOBIAS FORNIER,250,2,whole (chicken),1055,3,size-based,0,4.22,.218660053999757,21,10,9,,,
ANTIQUE,chicken,TOBIAS FORNIER,300,3,whole (chicken),1310,3,size-based,0,4.366666666666666,.218660053999757,21,10,9,,,
ANTIQUE,chicken,TOBIAS FORNIER,250,3,whole (chicken),1310,3,size-based,0,5.24,.218660053999757,21,10,9,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TOBIAS FORNIER,27.5,1,small cup,100,4,size-based,0,3.636363636363636,.4016934370353237,6,6,5,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,85,2,lipid/lapad,375,8,size-based,0,4.411764705882353,.3081164744290383,13,12,13,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,160,2,long-neck,750,8,size-based,0,4.6875,.2972971017009297,11,11,8,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,285,3,long-neck,1000,2,size-based,1,3.508771929824561,.2972971017009297,11,11,8,,,
ANTIQUE,loaf bread,TOBIAS FORNIER,101.5,2,medium packs,450,4,price-quantity,0,4.433497536945813,.2249306562582088,3,3,3,,,
ANTIQUE,chicken,VALDERRAMA,250,1,pieces or units,200,2,size-based,1,.8,.6437922242077723,15,8,7,1.19047619047619,297.6190476190476,1.488095238095238
ANTIQUE,chicken,VALDERRAMA,270,2,pieces or units,327.5,2,size-based,1,1.212962962962963,.6437922242077723,15,8,7,1.19047619047619,321.4285714285714,.9814612868047983
ANTIQUE,chicken,VALDERRAMA,200,1,whole (chicken),970,2,size-based,1,4.85,.218660053999757,21,10,9,3.758333333333333,751.6666666666666,.7749140893470789
ANTIQUE,chicken,VALDERRAMA,250,2,whole (chicken),1185,3,size-based,0,4.74,.218660053999757,21,10,9,3.758333333333333,939.5833333333334,.7928973277074544
ANTIQUE,chicken,VALDERRAMA,300,3,whole (chicken),1705,1,size-based,1,5.683333333333334,.218660053999757,21,10,9,3.758333333333333,1127.5,.6612903225806451
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,150,2,lipid/lapad,375,7,size-based,0,2.5,.3081164744290383,13,12,13,2.80398322851153,420.5974842767295,1.121593291404612
CAPIZ,chicken,CUARTERO,250,1,bilog,1085,1,size-based,1,4.34,.1794122148109759,10,7,5,4.024444444444445,1006.111111111111,.9272913466461854
CAPIZ,chicken,CUARTERO,300,2,bilog,1330,2,size-based,1,4.433333333333334,.1794122148109759,10,7,5,4.024444444444445,1207.333333333333,.9077694235588973
CAPIZ,chicken,CUARTERO,240,1,whole (chicken),1110,3,size-based,0,4.625,.1486019446189772,32,16,12,4.723404255319149,1133.617021276596,1.021276595744681
CAPIZ,chicken,CUARTERO,300,2,whole (chicken),1197.5,4,size-based,0,3.991666666666667,.1486019446189772,32,16,12,4.723404255319149,1417.021276595745,1.183316306134234
CAPIZ,chicken,CUARTERO,400,3,whole (chicken),1375,2,size-based,1,3.4375,.1486019446189772,32,16,12,4.723404255319149,1889.36170212766,1.374081237911025
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CUARTERO,52,2,pieces or units,395,1,price-quantity,1,7.596153846153846,1.057949424341498,6,6,6,1.333333333333333,69.33333333333333,.1755274261603375
CAPIZ,"liquor (e.g, whisky, coconut wine)",CUARTERO,130,2,lipid/lapad,375,4,size-based,0,2.884615384615385,.3815991982009939,23,16,16,5.357142857142857,696.4285714285713,1.857142857142857
CAPIZ,loaf bread,CUARTERO,155,3,large packs,640,5,size-based,0,4.129032258064516,.3035315291955239,23,19,10,4.74074074074074,734.8148148148148,1.148148148148148
CAPIZ,loaf bread,CUARTERO,209,3,large packs,640,5,size-based,0,3.062200956937799,.3035315291955239,23,19,10,4.74074074074074,990.8148148148148,1.548148148148148
CAPIZ,loaf bread,CUARTERO,65,2,medium packs,450,5,size-based,0,6.923076923076923,.2157473348557329,8,7,6,5.752808988764045,373.9325842696629,.8309612983770287
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",CUARTERO,65,2,putos,250,7,size-based,0,3.846153846153846,.8071833597774747,21,13,13,3.344669117647059,217.4034926470588,.8696139705882353
CAPIZ,chicken,DAO,250,2,bilog,1040,1,size-based,1,4.16,.1794122148109759,10,7,5,4.031400966183575,1007.850241545894,.9690867707172054
CAPIZ,chicken,DAO,300,3,bilog,1330,1,size-based,1,4.433333333333334,.1794122148109759,10,7,5,4.031400966183575,1209.420289855072,.9093385638008062
CAPIZ,chicken,DAO,245,2,whole (chicken),992.5,2,size-based,1,4.051020408163265,.1486019446189772,32,16,12,4.674202127659575,1145.179521276596,1.153833270807653
CAPIZ,chicken,DAO,280,3,whole (chicken),1265,2,size-based,1,4.517857142857143,.1486019446189772,32,16,12,4.674202127659575,1308.776595744681,1.03460600454125
CAPIZ,fresh fish,DAO,95,1,pieces or units,285,2,size-based,1,3,.426013627955194,19,16,7,2.819642857142857,267.8660714285714,.9398809523809525
CAPIZ,fresh fish,DAO,125,2,pieces or units,375,3,size-based,0,3,.426013627955194,19,16,7,2.819642857142857,352.4553571428572,.9398809523809525
CAPIZ,fresh fish,DAO,150,3,pieces or units,760,1,size-based,1,5.066666666666666,.426013627955194,19,16,7,2.819642857142857,422.9464285714286,.5565084586466165
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DAO,35,2,pieces or units,75,2,price-quantity,1,2.142857142857143,1.057949424341498,6,6,6,1.333333333333333,46.66666666666666,.6222222222222222
CAPIZ,"liquor (e.g, whisky, coconut wine)",DAO,65,1,lipid/lapad,375,2,size-based,1,5.769230769230769,.3815991982009939,23,16,16,5,325,.8666666666666667
CAPIZ,"liquor (e.g, whisky, coconut wine)",DAO,72.5,2,lipid/lapad,750,1,size-based,1,10.3448275862069,.3815991982009939,23,16,16,5,362.5,.4833333333333333
CAPIZ,"liquor (e.g, whisky, coconut wine)",DAO,315,3,long-neck,750,3,size-based,0,2.380952380952381,.0419087092897563,5,5,4,2.481527093596059,781.6810344827586,1.042241379310345
CAPIZ,loaf bread,DAO,145,3,large packs,640,1,size-based,1,4.413793103448276,.3035315291955239,23,19,10,4.608132608132609,668.1792281792283,1.044030044030044
CAPIZ,chicken,DUMALAG,245,2,whole (chicken),1005,3,size-based,0,4.102040816326531,.1486019446189772,32,16,12,4.571428571428571,1120,1.114427860696517
CAPIZ,chicken,DUMALAG,300,3,whole (chicken),1492.5,2,size-based,1,4.975,.1486019446189772,32,16,12,4.571428571428571,1371.428571428571,.9188801148600143
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMALAG,50,2,small cup,105,2,price-quantity,1,2.1,.3530769434594864,5,4,4,3.855263157894737,192.7631578947368,1.835839598997494
CAPIZ,"liquor (e.g, whisky, coconut wine)",DUMALAG,70,1,lipid/lapad,375,4,size-based,0,5.357142857142857,.3815991982009939,23,16,16,5.357142857142857,375,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",DUMALAG,180,3,lipid/lapad,750,1,size-based,1,4.166666666666667,.3815991982009939,23,16,16,5.357142857142857,964.2857142857142,1.285714285714286
CAPIZ,"liquor (e.g, whisky, coconut wine)",DUMALAG,285,1,long-neck,750,1,price-quantity,1,2.631578947368421,.0419087092897563,5,5,4,2.463054187192118,701.9704433497537,.935960591133005
CAPIZ,"liquor (e.g, whisky, coconut wine)",DUMALAG,420,2,long-neck,1000,1,price-quantity,1,2.380952380952381,.0419087092897563,5,5,4,2.463054187192118,1034.48275862069,1.03448275862069
CAPIZ,loaf bread,DUMALAG,212.5,3,large packs,700,3,size-based,0,3.294117647058823,.3035315291955239,23,19,10,4.608132608132609,979.2281792281793,1.398897398897399
