province,pull_municipal_city,cons_name,unit_lbl,harmonized_nsu_unit,fallback_harmonized_nsu_unit,fold_verdict,in_MS_as,freq_price,mn_item_unit_pairs,pn_item_unit_pairs,cause,cause_label,harmonizable,detail
ILOILO,BATAD,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,21.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,BATAD,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,2,1.0,11.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ILOILO,BATAD,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,5.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,BINGAWAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,2.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,BINGAWAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,15.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,CABATUAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,16.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,CALINOG,loaf bread,large packs,large packs,,safe-fold,large packs,1,1.0,4.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,CALINOG,loaf bread,medium packs,medium packs,,safe-fold,medium packs,1,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,CARLES,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,12.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,CARLES,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,2,1.0,11.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ILOILO,CARLES,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,15.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,CONCEPCION,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,4.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,CONCEPCION,loaf bread,medium packs,medium packs,,safe-fold,tama-tama nga putos,1,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'tama-tama nga putos'
ILOILO,CONCEPCION,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,1,3.0,222.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,DINGLE,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,15.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,DINGLE,loaf bread,large,large packs,,safe-fold,large packs,3,12.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,DINGLE,loaf bread,medium packs,medium packs,,safe-fold,medium packs,1,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,DINGLE,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,2.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,IGBARAS,loaf bread,large,large packs,,safe-fold,large packs,3,33.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,IGBARAS,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,1,20.0,222.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,IGBARAS,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,2,1.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,JANIUAY,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,16.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,JANIUAY,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,12.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,JANIUAY,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,3,3.0,26.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,JANIUAY,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,2,1.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,LAMBUNAO,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,15.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,LAMBUNAO,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,1.0,14.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,LAMBUNAO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,7.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,LAMBUNAO,loaf bread,medium,medium packs,,safe-fold,medium packs,1,9.0,412.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,LAMBUNAO,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,5.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,LEGANES,loaf bread,malaking packs,large packs,,safe-fold,large packs,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'large packs'
ILOILO,LEMERY,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,12.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,LEMERY,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,32.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,LEMERY,loaf bread,large packs,large packs,,safe-fold,large packs,2,1.0,4.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,LEMERY,loaf bread,medium packs,medium packs,,safe-fold,medium packs,2,1.0,7.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,LEMERY,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,1,1.0,11.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ILOILO,LEMERY,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,14.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,LEON,loaf bread,daragkul nga putos,large packs,,safe-fold,large packs,1,2.0,14.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,LEON,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,2.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,LEON,loaf bread,medium,medium packs,,safe-fold,medium packs,1,10.0,412.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,MAASIN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,9.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,MAASIN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,10.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,MIAGAO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,2.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,MIAGAO,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,2.0,26.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,MIAGAO,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,3.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,MINA,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,3.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,MINA,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,2.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,MINA,loaf bread,malaking packs,large packs,,safe-fold,large packs,1,1.0,2.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'large packs'
ILOILO,MINA,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,2.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,OTON,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,13.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,OTON,loaf bread,large,large packs,,safe-fold,large packs,1,6.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,OTON,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,21.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,POTOTAN,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,1,7.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,POTOTAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,17.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,POTOTAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,7.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,SAN ENRIQUE,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,12.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,SAN ENRIQUE,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,3,4.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,SAN ENRIQUE,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,9.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,SAN JOAQUIN,loaf bread,large,large packs,,safe-fold,large packs,3,10.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,SAN JOAQUIN,loaf bread,large packs,large packs,,safe-fold,large packs,1,1.0,4.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,SAN JOAQUIN,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,7.0,26.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,SAN JOAQUIN,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,1,4.0,222.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,SAN JOAQUIN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,2.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,SAN RAFAEL,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,1.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,SAN RAFAEL,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,3.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,SARA,loaf bread,dalagku nga putos,large packs,,safe-fold,large packs,3,2.0,253.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,SARA,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),small packs,1,12.0,475.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,SARA,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,1,15.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,TIGBAUAN,loaf bread,small packs,small packs,,fold(untested/minor-flag),small packs,3,7.0,11.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
ILOILO,TIGBAUAN,loaf bread,tama-tama nga putos,medium packs,,safe-fold,medium packs,3,6.0,252.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,TUBUNGAN,loaf bread,large,large packs,,safe-fold,large packs,1,5.0,336.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'large packs'
ILOILO,TUBUNGAN,loaf bread,medium nga putos,medium packs,,safe-fold,medium packs,1,7.0,26.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
ILOILO,TUBUNGAN,loaf bread,small,small packs,,fold(untested/minor-flag),small packs,3,6.0,222.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'small packs'
ILOILO,TUBUNGAN,mango,binilog,pieces or units,,safe-fold,bilog,1,1.0,1.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'bilog'
ILOILO,CABATUAN,pork,pcs,pieces or units,,safe-fold,pieces or units,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'pieces or units'
NEGROS OCCIDENTAL,CALATRAVA,chicken,tibuok na manok,whole (chicken),,fold(untested/minor-flag),whole (chicken),1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'whole (chicken)'
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,medium nga pakete,medium packs,,safe-fold,medium packs,1,5.0,6.0,3,harmonizable,True,folds (rename) to MS cleaned unit 'medium packs'
NEGROS OCCIDENTAL,TOBOSO,loaf bread,gagmay nga pakete,small packs,,fold(untested/minor-flag),small packs,1,1.0,1.0,3,harmonizable,True,folds (heuristic) to MS cleaned unit 'small packs'
