pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,share_uncertain,d_thin
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,putos,300,2,mL,0,3,3,1,,60,3,0,0,2,3,0,3,60,5,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,putos,325,3,mL,0,3,3,1,,85,1,0,0,3,3,0,3,85,3.823529411764706,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,small cup,46.875,1,mL,0,2,2,1,,100,4,0,0,1,2,0,3,100,.46875,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,small cup,105,2,mL,0,2,2,1,,120,1,0,0,2,2,0,3,120,.875,,0,1
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,junior lapad,350,1,mL,0,1,1,1,,250,6,0,0,1,1,0,3,250,1.4,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,75,1,mL,0,3,3,1,,375,7,0,0,1,1,2,3,375,.2,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,120,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,195,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,155,1,mL,0,3,3,1,,750,7,0,0,1,1,2,3,750,.2066666666666667,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,270,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,240,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,IGBARAS,large packs,80,1,g,0,1,1,1,,607.5,4,0,0,1,1,0,3,607.5,.1316872427983539,,0,0
ILOILO,loaf bread,IGBARAS,medium packs,65,1,g,0,2,2,1,,450,3,0,0,1,2,0,3,450,.1444444444444444,,0,0
ILOILO,loaf bread,IGBARAS,medium packs,115,2,g,0,2,2,1,,457.5,2,0,0,2,2,0,3,457.5,.2513661202185792,,0,1
ILOILO,loaf bread,IGBARAS,small packs,60,1,g,0,1,1,1,,400,4,0,0,1,1,0,3,400,.15,,0,0
ILOILO,mango,IGBARAS,pieces or units,75,1,g,0,3,3,1,,170,2,0,0,1,3,0,3,170,.4411764705882353,,0,1
ILOILO,mango,IGBARAS,pieces or units,120,2,g,0,3,3,1,,240,3,0,0,2,3,0,3,240,.5,,0,0
ILOILO,mango,IGBARAS,pieces or units,142.5,3,g,0,3,3,1,,265,1,0,0,3,3,0,3,265,.5377358490566038,,0,1
ILOILO,"prawns, lobster, shrimp",IGBARAS,tumpok,60,1,g,0,1,1,1,,135,1,0,0,1,1,0,3,135,.4444444444444444,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,29.5,1,g,0,3,3,1,,150,3,0,0,1,2,1,3,150,.1966666666666667,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,78.5,2,g,0,3,3,1,,260,5,0,0,2,2,1,3,260,.3019230769230769,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,164.25,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,60,1,g,0,3,3,1,,250,5,0,0,1,2,1,3,250,.24,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,150,3,g,0,3,3,1,,1200,1,1,1,3,2,1,3,1200,.125,,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,100,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,cabbage,JANIUAY,pieces or units,60,1,g,0,1,1,1,,650,21,0,0,1,1,0,3,650,.0923076923076923,,0,0
ILOILO,camote,JANIUAY,bilog,30,1,g,0,1,1,1,,140,18,1,1,1,1,0,3,140,.2142857142857143,,.0555555555555556,0
ILOILO,camote tops,JANIUAY,bugkos,30,1,g,0,1,1,1,,120,7,0,0,1,1,0,3,120,.25,,0,0
ILOILO,carrot,JANIUAY,pieces or units,37.5,1,g,0,2,2,1,,120,10,0,0,1,2,0,3,120,.3125,,0,0
ILOILO,carrot,JANIUAY,pieces or units,75,2,g,0,2,2,1,,170,9,0,0,2,2,0,3,170,.4411764705882353,,0,0
ILOILO,chicken,JANIUAY,patupa,200,,g,0,,1,1,,935,3,0,0,1,,,2,935,.213903743315508,province_median,0,0
ILOILO,chicken,JANIUAY,whole (chicken),196.25,1,g,0,2,2,1,,965,5,0,0,1,2,0,3,965,.2033678756476684,,0,0
ILOILO,chicken,JANIUAY,whole (chicken),281.6666666666667,2,g,0,2,2,1,,1192.5,4,0,0,2,2,0,3,1192.5,.236198462613557,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",JANIUAY,putos,66.625,1,g,0,2,2,1,,35,11,9,9,1,2,0,3,35,1.903571428571428,,.8181818181818182,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",JANIUAY,putos,158,2,g,0,2,2,1,,74,10,0,0,2,2,0,3,74,2.135135135135135,,0,0
ILOILO,"drinks at restaurant, hotel, cafe, or kiosk",JANIUAY,pieces or units,50,1,mL,0,1,1,1,,355,9,0,0,1,1,0,3,355,.1408450704225352,,0,0
ILOILO,fresh fish,JANIUAY,pieces or units,127.5,1,g,0,2,2,1,,300,9,0,0,1,2,0,3,300,.425,,0,0
ILOILO,fresh fish,JANIUAY,pieces or units,200,2,g,0,2,2,1,,575,9,1,1,2,2,0,3,575,.3478260869565217,,.1111111111111111,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JANIUAY,putos,48,1,mL,0,1,1,1,,450,5,3,3,1,1,0,3,450,.1066666666666667,,.6,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JANIUAY,small cup,40,1,mL,0,1,1,1,,100,3,0,0,1,1,0,3,100,.4,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,80,1,mL,0,3,3,1,,375,6,0,0,1,1,2,3,375,.2133333333333333,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,225,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,150,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,long-neck,180,1,mL,0,1,1,1,,750,8,0,0,1,1,0,3,750,.24,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,long-neck,150,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,loaf bread,JANIUAY,large packs,80.5,1,g,0,2,2,1,,640,6,0,0,1,2,0,3,640,.12578125,,0,0
ILOILO,loaf bread,JANIUAY,large packs,150,2,g,0,2,2,1,,700,1,0,0,2,2,0,3,700,.2142857142857143,,0,1
ILOILO,loaf bread,JANIUAY,medium packs,67.5,1,g,0,1,1,1,,450,5,0,0,1,1,0,3,450,.15,,0,0
ILOILO,loaf bread,JANIUAY,small packs,50,1,g,0,1,1,1,,220,3,0,0,1,1,0,3,220,.2272727272727273,,0,0
ILOILO,mango,JANIUAY,pieces or units,80,1,g,0,1,1,1,,250,18,0,0,1,1,0,3,250,.32,,0,0
ILOILO,"prawns, lobster, shrimp",JANIUAY,pack,35,1,g,0,1,1,1,,30,3,0,0,1,1,0,3,30,1.166666666666667,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,bilog,30,1,g,0,1,1,1,,250,3,0,0,1,1,0,3,250,.12,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,50,1,g,0,3,3,1,,155,5,0,0,1,3,0,3,155,.3225806451612903,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,90,2,g,0,3,3,1,,270,5,0,0,2,3,0,3,270,.3333333333333333,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,164.5,3,g,0,3,3,1,,607.5,4,0,0,3,3,0,3,607.5,.2707818930041152,,0,0
ILOILO,cabbage,LAMBUNAO,pieces or units,57.5,1,g,0,1,1,1,,535,17,2,2,1,1,0,3,535,.1074766355140187,,.1176470588235294,0
ILOILO,camote,LAMBUNAO,bilog,30,1,g,0,1,1,1,,170,17,2,2,1,1,0,3,170,.1764705882352941,,.1176470588235294,0
ILOILO,camote tops,LAMBUNAO,bugkos,25,1,g,0,1,1,1,,195,7,0,0,1,1,0,3,195,.1282051282051282,,0,0
ILOILO,carrot,LAMBUNAO,pieces or units,32.5,1,g,0,1,1,1,,132.5,20,0,0,1,1,0,3,132.5,.2452830188679245,,0,0
ILOILO,chicken,LAMBUNAO,whole (chicken),235,1,g,0,3,3,1,,910,3,0,0,1,3,0,3,910,.2582417582417583,,0,0
ILOILO,chicken,LAMBUNAO,whole (chicken),300,2,g,0,3,3,1,,1007.5,2,0,0,2,3,0,3,1007.5,.2977667493796526,,0,1
ILOILO,chicken,LAMBUNAO,whole (chicken),425,3,g,0,3,3,1,,1257.5,2,0,0,3,3,0,3,1257.5,.3379721669980119,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,pieces or units,25.875,1,g,0,2,2,1,,27,2,0,0,1,2,0,3,27,.9583333333333334,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,pieces or units,85,2,g,0,2,2,1,,40,2,0,0,2,2,0,3,40,2.125,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,112.5,1,g,0,3,3,1,,255,2,0,0,1,3,0,3,255,.4411764705882353,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,158,2,g,0,3,3,1,,325,2,0,0,2,3,0,3,325,.4861538461538462,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,251.25,3,g,0,3,3,1,,600,1,1,1,3,3,0,3,600,.41875,,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,putos,48,1,g,0,1,1,1,,52.5,12,0,0,1,1,0,3,52.5,.9142857142857143,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,22.5,1,g,0,3,3,1,,100,5,0,0,1,3,0,3,100,.225,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,48,2,g,0,3,3,1,,110,1,0,0,2,3,0,3,110,.4363636363636363,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,71.25,3,g,0,3,3,1,,375,2,2,2,3,3,0,3,375,.19,,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,75,1,mL,0,3,3,1,,375,5,0,0,1,1,2,3,375,.2,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,160,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,206.25,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,long-neck,210,1,mL,0,2,2,1,,750,5,0,0,1,1,1,3,750,.28,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,long-neck,318.75,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,LAMBUNAO,large packs,80,1,g,0,3,3,1,,640,2,0,0,1,3,0,3,640,.125,,0,1
ILOILO,loaf bread,LAMBUNAO,large packs,130,2,g,0,3,3,1,,700,1,0,0,2,3,0,3,700,.1857142857142857,,0,1
ILOILO,loaf bread,LAMBUNAO,large packs,180,3,g,0,3,3,1,,720,1,0,0,3,3,0,3,720,.25,,0,1
ILOILO,loaf bread,LAMBUNAO,medium packs,65,1,g,0,1,1,1,,450,5,0,0,1,1,0,3,450,.1444444444444444,,0,0
ILOILO,loaf bread,LAMBUNAO,small packs,50,1,g,0,1,1,1,,400,4,0,0,1,1,0,3,400,.125,,0,0
ILOILO,mango,LAMBUNAO,pieces or units,80,1,g,0,1,1,1,,200,8,0,0,1,1,0,3,200,.4,,0,0
ILOILO,mango,LAMBUNAO,pieces or units,25,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,putos,50,1,g,0,3,3,1,,155,2,0,0,1,3,0,3,155,.3225806451612903,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,putos,102.5,2,g,0,3,3,1,,305,3,0,0,2,3,0,3,305,.3360655737704918,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LAMBUNAO,putos,152.5,3,g,0,3,3,1,,600,1,0,0,3,3,0,3,600,.2541666666666667,,0,1
ILOILO,cabbage,LEGANES,pack,20,1,g,0,1,1,1,,95,3,0,0,1,1,0,3,95,.2105263157894737,,0,0
ILOILO,cabbage,LEGANES,pieces or units,55,1,g,0,1,1,1,,735,9,0,0,1,1,0,3,735,.0748299319727891,,0,0
ILOILO,camote,LEGANES,bilog,30,1,g,0,1,1,1,,110,9,1,1,1,1,0,3,110,.2727272727272727,,.1111111111111111,0
ILOILO,camote tops,LEGANES,bugkos,20,1,g,0,1,1,1,,145,3,0,0,1,1,0,3,145,.1379310344827586,,0,0
ILOILO,carrot,LEGANES,pieces or units,45,1,g,0,1,1,1,,175,9,0,0,1,1,0,3,175,.2571428571428571,,0,0
ILOILO,chicken,LEGANES,bilog,190,1,g,0,3,3,1,,950,3,0,0,1,3,0,3,950,.2,,0,0
ILOILO,chicken,LEGANES,bilog,240,2,g,0,3,3,1,,1182.5,4,0,0,2,3,0,3,1182.5,.2029598308668076,,0,0
ILOILO,chicken,LEGANES,bilog,275,3,g,0,3,3,1,,1370,2,0,0,3,3,0,3,1370,.2007299270072993,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,pieces or units,46,1,g,0,3,3,1,,25,3,0,0,1,2,1,3,25,1.84,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,pieces or units,80,2,g,0,3,3,1,,48,6,0,0,2,2,1,3,48,1.666666666666667,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,pieces or units,127.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,putos,67.5,1,g,0,3,3,1,,250,3,0,0,1,3,0,3,250,.27,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,putos,120,2,g,0,3,3,1,,365,2,1,1,2,3,0,3,365,.3287671232876712,,.5,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEGANES,putos,173,3,g,0,3,3,1,,550,1,1,1,3,3,0,3,550,.3145454545454546,,1,1
ILOILO,fresh fish,LEGANES,pieces or units,70,1,g,0,3,3,1,,150,3,0,0,1,3,0,3,150,.4666666666666667,,0,0
ILOILO,fresh fish,LEGANES,pieces or units,100,2,g,0,3,3,1,,337.5,4,0,0,2,3,0,3,337.5,.2962962962962963,,0,0
ILOILO,fresh fish,LEGANES,pieces or units,122.5,3,g,0,3,3,1,,861,2,1,1,3,3,0,3,861,.1422764227642276,,.5,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEGANES,pieces or units,40,1,mL,0,1,1,1,,56.5,4,0,0,1,1,0,3,56.5,.7079646017699115,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEGANES,small cup,36.25,1,g,0,2,2,1,,100,1,0,0,1,2,0,3,100,.3625,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEGANES,small cup,72.5,2,g,0,2,2,1,,110,1,0,0,2,2,0,3,110,.6590909090909091,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEGANES,tupperware,160,1,mL,0,1,1,1,,700,1,0,0,1,1,0,3,700,.2285714285714286,,0,1
ILOILO,"liquor (e.g, whisky, coconut wine)",LEGANES,lipid/lapad,73.75,1,mL,0,2,2,1,,375,6,0,0,1,2,0,3,375,.1966666666666667,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",LEGANES,lipid/lapad,157.5,2,mL,0,2,2,1,,750,5,0,0,2,2,0,3,750,.21,,0,0
ILOILO,loaf bread,LEGANES,large packs,71.5,1,g,0,3,3,1,,405,4,0,0,1,2,1,3,405,.1765432098765432,,0,0
ILOILO,loaf bread,LEGANES,large packs,104,2,g,0,3,3,1,,640,3,0,0,2,2,1,3,640,.1625,,0,0
ILOILO,loaf bread,LEGANES,large packs,137.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"prawns, lobster, shrimp",LEGANES,tumpok,60,1,g,0,1,1,1,,235,3,0,0,1,1,0,3,235,.2553191489361702,,0,0
ILOILO,"prawns, lobster, shrimp",LEGANES,tumpok,100,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"prawns, lobster, shrimp",LEGANES,tumpok,200,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,bilog,50,1,g,0,2,2,1,,67.5,2,0,0,1,2,0,3,67.5,.7407407407407407,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,bilog,92.5,2,g,0,2,2,1,,75,1,0,0,2,2,0,3,75,1.233333333333333,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,putos,55,1,g,0,3,3,1,,215,4,0,0,1,3,0,3,215,.2558139534883721,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,putos,108,2,g,0,3,3,1,,310,3,0,0,2,3,0,3,310,.3483870967741935,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEGANES,putos,210,3,g,0,3,3,1,,882.5,2,1,1,3,3,0,3,882.5,.2379603399433428,,.5,1
ILOILO,cabbage,LEMERY,pieces or units,50,1,g,0,1,1,1,,660,7,0,0,1,1,0,3,660,.0757575757575758,,0,0
ILOILO,camote,LEMERY,bilog,41.25,1,g,0,2,2,1,,120,3,0,0,1,2,0,3,120,.34375,,0,0
ILOILO,camote,LEMERY,bilog,87.5,2,g,0,2,2,1,,225,3,1,1,2,2,0,3,225,.3888888888888889,,.3333333333333333,0
ILOILO,camote tops,LEMERY,bundle,15,1,g,0,1,1,1,,390,6,1,1,1,1,0,3,390,.0384615384615385,,.1666666666666667,0
ILOILO,carrot,LEMERY,pieces or units,30,1,g,0,1,1,1,,125,9,0,0,1,1,0,3,125,.24,,0,0
ILOILO,chicken,LEMERY,whole (chicken),200,1,g,0,3,3,1,,690,1,0,0,1,2,1,3,690,.2898550724637681,,0,1
ILOILO,chicken,LEMERY,whole (chicken),250,2,g,0,3,3,1,,1335,2,0,0,2,2,1,3,1335,.1872659176029963,,0,1
ILOILO,chicken,LEMERY,whole (chicken),362.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,bucket,398,1,g,0,1,1,1,,1065,2,0,0,1,1,0,3,1065,.3737089201877934,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,pieces or units,48,1,g,0,1,1,1,,90,3,1,1,1,1,0,3,90,.5333333333333333,,.3333333333333333,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,putos,60.75,1,g,0,2,2,1,,240,2,0,0,1,2,0,3,240,.253125,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",LEMERY,putos,121,2,g,0,2,2,1,,290,1,0,0,2,2,0,3,290,.4172413793103448,,0,1
ILOILO,fresh fish,LEMERY,pack,200,1,g,0,2,2,1,,466,1,1,1,1,2,0,3,466,.4291845493562232,,1,1
ILOILO,fresh fish,LEMERY,pack,270,2,g,0,2,2,1,,770,1,1,1,2,2,0,3,770,.3506493506493507,,1,1
ILOILO,fresh fish,LEMERY,pack,50,,g,0,2,2,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,fresh fish,LEMERY,pieces or units,50,1,g,0,2,2,1,,160,3,0,0,1,2,0,3,160,.3125,,0,0
ILOILO,fresh fish,LEMERY,pieces or units,95,2,g,0,2,2,1,,270,3,0,0,2,2,0,3,270,.3518518518518519,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEMERY,putos,45,1,g,0,1,1,1,,50,2,0,0,1,1,0,3,50,.9,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEMERY,small cup,40,1,g,0,1,1,1,,57.5,4,0,0,1,1,0,3,57.5,.6956521739130435,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,lipid/lapad,80,1,mL,0,3,3,1,,375,2,0,0,1,1,2,3,375,.2133333333333333,,0,1
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,lipid/lapad,240,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,lipid/lapad,160,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,long-neck,180,1,mL,0,1,1,1,,750,2,0,0,1,1,0,3,750,.24,,0,1
ILOILO,"liquor (e.g, whisky, coconut wine)",LEMERY,long-neck,150,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,loaf bread,LEMERY,large packs,80.5,1,g,0,2,2,1,,615,1,0,0,1,2,0,3,615,.1308943089430894,,0,1
ILOILO,loaf bread,LEMERY,large packs,118.75,2,g,0,2,2,1,,675,1,0,0,2,2,0,3,675,.1759259259259259,,0,1
ILOILO,loaf bread,LEMERY,medium packs,65,1,g,0,1,1,1,,480,1,0,0,1,1,0,3,480,.1354166666666667,,0,1
ILOILO,loaf bread,LEMERY,small packs,42.5,1,g,0,2,2,1,,220,1,0,0,1,1,1,3,220,.1931818181818182,,0,1
ILOILO,loaf bread,LEMERY,small packs,90,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"prawns, lobster, shrimp",LEMERY,tumpok,50,1,g,0,2,2,1,,252.5,2,0,0,1,2,0,3,252.5,.198019801980198,,0,1
ILOILO,"prawns, lobster, shrimp",LEMERY,tumpok,100,2,g,0,2,2,1,,630,1,0,0,2,2,0,3,630,.1587301587301587,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEMERY,bilog,45,1,g,0,1,1,1,,70,1,0,0,1,1,0,3,70,.6428571428571429,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEMERY,pack,90,1,g,0,1,1,1,,265,3,1,1,1,1,0,3,265,.3396226415094339,,.3333333333333333,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",LEMERY,pack,455,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,cabbage,LEON,pieces or units,33.75,1,g,0,3,3,1,,435,10,0,0,1,3,0,3,435,.0775862068965517,,0,0
ILOILO,cabbage,LEON,pieces or units,62.5,2,g,0,3,3,1,,715,9,0,0,2,3,0,3,715,.0874125874125874,,0,0
ILOILO,cabbage,LEON,pieces or units,105,3,g,0,3,3,1,,945,8,0,0,3,3,0,3,945,.1111111111111111,,0,0
ILOILO,camote tops,LEON,bugkos,20,1,g,0,1,1,1,,150,8,0,0,1,1,0,3,150,.1333333333333333,,0,0
ILOILO,carrot,LEON,pieces or units,50,1,g,0,1,1,1,,130,27,0,0,1,1,0,3,130,.3846153846153846,,0,0
ILOILO,chicken,LEON,whole (chicken),212.5,1,g,0,3,3,1,,997.5,2,0,0,1,3,0,3,997.5,.2130325814536341,,0,1
ILOILO,chicken,LEON,whole (chicken),255,2,g,0,3,3,1,,1235,1,0,0,2,3,0,3,1235,.2064777327935223,,0,1
ILOILO,chicken,LEON,whole (chicken),450,3,g,0,3,3,1,,1290,1,0,0,3,3,0,3,1290,.3488372093023256,,0,1
ILOILO,fresh fish,LEON,pieces or units,100,1,g,0,1,1,1,,440,4,0,0,1,1,0,3,440,.2272727272727273,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,cone,32.5,1,mL,0,1,1,1,,110,5,0,0,1,1,0,3,110,.2954545454545455,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,putos,48,1,mL,0,1,1,1,,600,5,4,4,1,1,0,3,600,.08,,.8,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,putos,20,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,small cup,42.5,1,mL,0,3,3,1,,100,2,0,0,1,3,0,3,100,.425,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,small cup,65,2,mL,0,3,3,1,,120,1,0,0,2,3,0,3,120,.5416666666666666,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LEON,small cup,88.75,3,mL,0,3,3,1,,900,1,1,1,3,3,0,3,900,.0986111111111111,,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",LEON,lipid/lapad,80,1,mL,0,2,2,1,,375,9,0,0,1,1,1,3,375,.2133333333333333,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",LEON,lipid/lapad,168.75,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",LEON,long-neck,180,1,mL,0,1,1,1,,750,12,0,0,1,1,0,3,750,.24,,0,0
ILOILO,loaf bread,LEON,large packs,72.5,1,g,0,1,1,1,,640,5,0,0,1,1,0,3,640,.11328125,,0,0
ILOILO,loaf bread,LEON,medium packs,65,1,g,0,1,1,1,,450,6,0,0,1,1,0,3,450,.1444444444444444,,0,0
ILOILO,loaf bread,LEON,small packs,60,1,g,0,1,1,1,,360,5,0,0,1,1,0,3,360,.1666666666666667,,0,0
ILOILO,mango,LEON,pieces or units,61.25,1,g,0,2,2,1,,195,14,0,0,1,2,0,3,195,.3141025641025641,,0,0
ILOILO,mango,LEON,pieces or units,107.5,2,g,0,2,2,1,,270,13,0,0,2,2,0,3,270,.3981481481481481,,0,0
