geolocation,commodity,year,month,date,cpi
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,3,2025-03-01,160.9080690815690
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,4,2025-04-01,156.8373377482120
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,5,2025-05-01,152.5727333439670
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,6,2025-06-01,149.3207569864290
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,7,2025-07-01,157.5073659765890
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,8,2025-08-01,167.6138729739790
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,9,2025-09-01,160.8830774846790
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,10,2025-10-01,159.6679085571990
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,11,2025-11-01,178.8590136199080
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,12,2025-12-01,191.4010331995750
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,1,2026-01-01,172.6068554307160
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,2,2026-02-01,154.3487075121580
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,3,2026-03-01,138.3395597855050
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,4,2026-04-01,137.1128048350380
Negros Occidental,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,5,2026-05-01,131.1409090414510
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2023,12,2023-12-01,187.9115865095540
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,1,2024-01-01,189.6234568766010
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,2,2024-02-01,181.2130324976370
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,3,2024-03-01,175.3922547376990
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,4,2024-04-01,175.3173603302910
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,5,2024-05-01,182.7324216404400
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,6,2024-06-01,177.4269171635640
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,7,2024-07-01,184.2050898183340
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,8,2024-08-01,196.1632946153560
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,9,2024-09-01,190.6193747803300
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,10,2024-10-01,188.5622091046830
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,11,2024-11-01,192.5550895726050
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,12,2024-12-01,195.2679722533860
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,1,2025-01-01,220.3146441086290
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,2,2025-02-01,222.0142473284850
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,3,2025-03-01,209.0372239899440
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,4,2025-04-01,199.9606965949570
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,5,2025-05-01,189.7206873016150
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,6,2025-06-01,176.3032426594730
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,7,2025-07-01,171.8643341909300
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,8,2025-08-01,191.2688594596160
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,9,2025-09-01,202.7526610084040
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,10,2025-10-01,199.2154825885560
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,11,2025-11-01,205.5510697715900
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2025,12,2025-12-01,223.5815222478210
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2026,1,2026-01-01,227.3924596383290
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2026,2,2026-02-01,220.9332010797140
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2026,3,2026-03-01,204.4882556515050
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2026,4,2026-04-01,199.1762950484630
Negros Occidental,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2026,5,2026-05-01,200.8771627499420
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2023,12,2023-12-01,150.0263566605620
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,1,2024-01-01,152.6952120690360
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,2,2024-02-01,160.1774002890730
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,3,2024-03-01,161.8823593251870
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,4,2024-04-01,161.8693601277840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,5,2024-05-01,161.8693601277840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,6,2024-06-01,161.8693601277840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,7,2024-07-01,161.8693601277840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,8,2024-08-01,164.4998926422480
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,9,2024-09-01,165.4432604958130
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,10,2024-10-01,165.6337900215060
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,11,2024-11-01,165.6832986011100
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2024,12,2024-12-01,166.0886051512680
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,1,2025-01-01,167.6374731273870
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,2,2025-02-01,167.6951562293350
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,3,2025-03-01,167.7526141984070
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,4,2025-04-01,166.5939491152910
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,5,2025-05-01,166.1586148687750
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,6,2025-06-01,166.0753111218590
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,7,2025-07-01,166.0753111218590
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,8,2025-08-01,166.0753111218590
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,9,2025-09-01,168.2567401947840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,10,2025-10-01,168.2567401947840
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,11,2025-11-01,168.2743818431860
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2025,12,2025-12-01,168.8621881257960
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2026,1,2026-01-01,170.0693238792380
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2026,2,2026-02-01,169.6568359126200
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2026,3,2026-03-01,167.7565132722410
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2026,4,2026-04-01,167.6014308541340
Negros Occidental,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",2026,5,2026-05-01,168.5141174888830
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2023,12,2023-12-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,1,2024-01-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,2,2024-02-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,3,2024-03-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,4,2024-04-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,5,2024-05-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,6,2024-06-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,7,2024-07-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,8,2024-08-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,9,2024-09-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,10,2024-10-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,11,2024-11-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2024,12,2024-12-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,1,2025-01-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,2,2025-02-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,3,2025-03-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,4,2025-04-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,5,2025-05-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,6,2025-06-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,7,2025-07-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,8,2025-08-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,9,2025-09-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,10,2025-10-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,11,2025-11-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2025,12,2025-12-01,118.8048590327210
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2026,1,2026-01-01,112.5172908126050
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2026,2,2026-02-01,110.7240763562280
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2026,3,2026-03-01,110.7240763562280
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2026,4,2026-04-01,110.7240763562280
Negros Occidental,"01.1.8.6 - Ice, ice cream and sorbet (ND)",2026,5,2026-05-01,110.7240763562280
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2023,12,2023-12-01,110.7329398600250
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,1,2024-01-01,110.7329398600250
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,2,2024-02-01,114.3834763389260
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,3,2024-03-01,118.0277402517120
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,4,2024-04-01,118.0277402517120
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,5,2024-05-01,118.0277402517120
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,6,2024-06-01,119.8577368271630
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,7,2024-07-01,119.8577368271630
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,8,2024-08-01,119.8577368271630
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,9,2024-09-01,120.4677038037630
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,10,2024-10-01,120.4677038037630
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,11,2024-11-01,125.3291786194710
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2024,12,2024-12-01,125.3291786194710
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,1,2025-01-01,125.3291786194710
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,2,2025-02-01,125.3291786194710
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,3,2025-03-01,125.3291786194710
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,4,2025-04-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,5,2025-05-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,6,2025-06-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,7,2025-07-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,8,2025-08-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,9,2025-09-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,10,2025-10-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,11,2025-11-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2025,12,2025-12-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2026,1,2026-01-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2026,2,2026-02-01,123.4723473975440
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2026,3,2026-03-01,122.2187885616560
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2026,4,2026-04-01,114.3834763389260
Negros Occidental,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),2026,5,2026-05-01,114.9902894901600
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2023,12,2023-12-01,135.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,1,2024-01-01,136.5000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,2,2024-02-01,137.9000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,3,2024-03-01,138.0000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,4,2024-04-01,137.5000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,5,2024-05-01,137.8000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,6,2024-06-01,139.1000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,7,2024-07-01,139.0000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,8,2024-08-01,138.9000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,9,2024-09-01,139.4000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,10,2024-10-01,139.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,11,2024-11-01,139.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2024,12,2024-12-01,138.6000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,1,2025-01-01,140.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,2,2025-02-01,140.9000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,3,2025-03-01,139.9000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,4,2025-04-01,140.8000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,5,2025-05-01,141.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,6,2025-06-01,141.2000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,7,2025-07-01,141.0000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,8,2025-08-01,141.1000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,9,2025-09-01,141.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,10,2025-10-01,141.3000000000000
Negros Occidental,01.1.9 - Ready-made food and other food products n.e.c. (ND),2025,11,2025-11-01,141.3000000000000
